id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
7842922,41322541,Bryan,2015-08-12,"Austin, Texas, United States",within an hour,100%,85%,f,Balcones Civic Association,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
3495822,17601099,Emily,2014-07-03,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
2384692,12180722,Gabrielle,2014-02-12,PR,,,,f,Balcones Civic Association,1.0,"['email', 'phone']",t,f
337125,261883,Carolyn,2010-10-14,"Austin, Texas, United States",within a few hours,90%,58%,f,,1.0,"['email', 'phone', 'reviews']",t,f
8995203,9929588,Jennifer,2013-11-10,"Austin, Texas, United States",,,,f,,2.0,"['email', 'phone', 'reviews']",t,f
5238866,15787724,Eric,2014-05-20,"Austin, Texas, United States",within a day,100%,50%,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8481178,22359032,Col,2014-10-10,"Mequon, Wisconsin, United States",,,,f,Gateway,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
7614117,11278232,Jim,2014-01-13,"Austin, Texas, United States",within an hour,100%,96%,f,Balcones Civic Association,1.0,"['email', 'phone', 'manual_online', 'facebook', 'reviews', 'manual_offline', 'kba']",t,t
1810161,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
7577428,38761921,Renee,2015-07-17,"Austin, Texas, United States",,,,f,Balcones Civic Association,1.0,"['email', 'phone', 'facebook', 'jumio', 'kba']",t,t
826750,3584580,Katherine,2012-09-16,"Austin, Texas, United States",within a few hours,100%,100%,f,Rosedale,2.0,"['email', 'phone', 'reviews']",t,f
9041696,9613153,Rolando,2013-10-24,"Austin, Texas, United States",within an hour,100%,100%,f,,8.0,"['email', 'phone', 'reviews']",t,f
6742178,9613153,Rolando,2013-10-24,"Austin, Texas, United States",within an hour,100%,100%,f,,8.0,"['email', 'phone', 'reviews']",t,f
2128394,10858607,Alex,2013-12-27,"Austin, Texas, United States",within a few hours,100%,100%,f,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
9041828,9613153,Rolando,2013-10-24,"Austin, Texas, United States",within an hour,100%,100%,f,,8.0,"['email', 'phone', 'reviews']",t,f
8681447,45590502,Fabiola,2015-10-02,"Austin, Texas, United States",within a few hours,100%,100%,f,Long Canyon,1.0,"['email', 'phone', 'facebook', 'linkedin', 'kba']",t,t
6823661,9613153,Rolando,2013-10-24,"Austin, Texas, United States",within an hour,100%,100%,f,,8.0,"['email', 'phone', 'reviews']",t,f
5642144,29240989,Katherine,2015-03-12,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone']",t,f
4033661,8944881,Mark,2013-09-19,"Austin, Texas, United States",within an hour,100%,94%,f,Highland,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4171527,21637441,Katheryn,2014-09-22,"Austin, Texas, United States",within an hour,100%,50%,t,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
7143120,28172400,Peggy,2015-02-22,"Austin, Texas, United States",within a few hours,100%,100%,f,,2.0,"['email', 'phone', 'reviews']",t,f
510168,793021,Steve,2011-07-08,"Austin, Texas, United States",within a few hours,100%,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
2933032,14732769,Ric,2014-04-25,"Austin, Texas, United States",within a few hours,100%,86%,f,East Downtown,14.0,"['email', 'phone', 'reviews', 'kba']",t,t
2639623,11897676,Gale (Audrianna),2014-02-03,"Austin, Texas, United States",within a few hours,100%,67%,f,,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
7774018,40894542,Audrey,2015-08-08,US,,,,f,,1.0,"['email', 'phone']",t,f
718301,3704548,Tom,2012-09-28,"Austin, Texas, United States",,,,f,Barton Creek,1.0,"['email', 'phone']",t,f
753884,3965956,Bambi,2012-10-24,"Austin, Texas, United States",within an hour,100%,89%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
3416245,11897676,Gale (Audrianna),2014-02-03,"Austin, Texas, United States",within a few hours,100%,67%,f,,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
4958970,25563868,Dan,2015-01-03,US,within a day,100%,,f,,1.0,"['email', 'phone']",t,f
5343167,27689809,Leslie,2015-02-13,"Austin, Texas, United States",within a day,100%,0%,f,,2.0,"['email', 'phone', 'facebook']",t,f
6778628,16509062,Dario,2014-06-07,"Los Angeles, California, United States",within a few hours,100%,33%,f,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
8459495,39158621,Julie,2015-07-21,"Austin, Texas, United States",within a day,71%,58%,f,Burlingame,31.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
7696797,39757720,Christopher,2015-07-27,"Austin, Texas, United States",within a few hours,100%,95%,f,,1.0,"['phone', 'linkedin', 'reviews', 'kba']",t,f
5431146,28172400,Peggy,2015-02-22,"Austin, Texas, United States",within a few hours,100%,100%,f,,2.0,"['email', 'phone', 'reviews']",t,f
664013,265070,Lata,2010-10-18,"Austin, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone', 'reviews']",t,f
644773,10615,Simon,2009-03-18,"Austin, Texas, United States",within a day,100%,67%,f,Bouldin Creek,2.0,"['email', 'phone', 'linkedin', 'reviews']",t,f
8840861,46299682,Dr. Foo,2015-10-11,"Austin, Texas, United States",,,,f,,1.0,"['phone', 'facebook']",t,f
5103953,26371785,Carolyn,2015-01-19,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
1080892,5945186,Daniela,2013-04-15,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
2423468,11897676,Gale (Audrianna),2014-02-03,"Austin, Texas, United States",within a few hours,100%,67%,f,,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
8731629,45396628,Steven,2015-09-29,"Austin, Texas, United States",,,,f,,1.0,"['phone', 'google']",t,f
5521352,28633197,Brenda,2015-03-02,US,,,,f,,1.0,"['email', 'phone']",t,f
6406738,33415296,Loura,2015-05-15,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'linkedin', 'kba']",t,t
4865081,24301431,Daniel,2014-11-29,"Houston, Texas, United States",within a few hours,90%,100%,f,,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t
5343180,27689809,Leslie,2015-02-13,"Austin, Texas, United States",within a day,100%,0%,f,,2.0,"['email', 'phone', 'facebook']",t,f
3441274,17342702,Baxter,2014-06-27,US,within an hour,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,t
4204808,10921161,Jeff,2013-12-30,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'reviews']",t,f
1713878,9039441,Jennifer,2013-09-24,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone']",t,f
4182298,21697231,Jessica,2014-09-23,"Austin, Texas, United States",,,,f,Barton Hills,2.0,"['email', 'phone', 'facebook']",t,f
7829683,12863112,Gaylen,2014-03-06,"Austin, Texas, United States",within an hour,100%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
4734283,3311953,Sarah,2012-08-19,"Austin, Texas, United States",,,,f,Barton Creek,1.0,"['email', 'phone']",t,f
1712857,9034012,Aj,2013-09-24,"Austin, Texas, United States",,,100%,f,Barton Creek,1.0,"['email', 'phone', 'facebook']",t,f
4174132,6061390,Josh,2013-04-23,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'linkedin', 'kba']",t,t
7347459,38123378,Madeline,2015-07-10,"Austin, Texas, United States",within a day,70%,86%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'google', 'reviews']",t,f
2512464,12789217,Xin,2014-03-04,"Austin, Texas, United States",within a day,80%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'reviews']",t,f
957405,5206723,Jeannette,2013-02-24,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone']",t,f
7868263,15136561,Fair,2014-05-05,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,3.0,"['email', 'phone', 'reviews']",t,f
357627,1809747,Josh,2012-02-25,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'linkedin']",t,f
373509,1878925,Wendy,2012-03-07,"Austin, Texas, United States",within a few hours,100%,,f,Barton Hills,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
7482140,39182818,Michael,2015-07-21,"Austin, Texas, United States",,,,f,Zilker,1.0,"['email', 'phone', 'facebook']",t,f
4065022,20604932,Jessica,2014-08-27,"Austin, Texas, United States",within a few hours,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
8668563,12760468,Dana,2014-03-03,US,,,,f,Barton Hills,1.0,['phone'],t,f
5267853,6058875,Kay,2013-04-23,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
7840558,27639710,Amelia,2015-02-12,US,within a few hours,100%,,f,Barton Hills,1.0,"['email', 'phone']",t,f
2386608,828570,Adam,2011-07-16,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone']",t,f
5558324,27492458,Cindy,2015-02-09,"Austin, Texas, United States",within an hour,100%,98%,t,Westlake Hills,3.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
4248605,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5557403,820692,Hanna,2011-07-14,"Austin, Texas, United States",within a day,100%,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2606260,13346090,Rosanne,2014-03-20,"Austin, Texas, United States",within a few hours,100%,100%,t,,1.0,"['email', 'phone', 'reviews']",t,f
5629827,29176309,Edwin,2015-03-11,"Austin, Texas, United States",within a few hours,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
1749861,2500603,Sharon,2012-05-30,"Austin, Texas, United States",within an hour,100%,100%,f,Rollingwood,9.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4000211,807573,Page,2011-07-11,"Austin, Texas, United States",within an hour,100%,100%,f,Downtown,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8967780,46865578,Charlotte,2015-10-18,US,within a day,100%,0%,f,Westlake Hills,1.0,"['email', 'phone']",t,f
9107181,31148752,Bo,2015-04-13,US,within a few hours,98%,81%,f,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
2273696,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
1243471,6777489,Ronda,2013-06-06,US,,,,f,Long Canyon,1.0,"['email', 'phone']",t,f
4284809,10220156,Andy,2013-11-24,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'google', 'kba']",t,t
8287866,40910735,Patrick,2015-08-08,"Austin, Texas, United States",,,,f,Westlake Hills,2.0,"['email', 'phone', 'facebook']",t,f
5217792,12863112,Gaylen,2014-03-06,"Austin, Texas, United States",within an hour,100%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t
329172,1680871,Janet,2012-01-31,"Austin, Texas, United States",within an hour,67%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews']",t,f
5869022,20517639,Ursula,2014-08-25,"Austin, Texas, United States",within a few hours,100%,83%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
3999556,20735391,Kevin,2014-08-30,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone']",t,f
79086,425630,Brooke,2011-03-06,"Austin, Texas, United States",within an hour,75%,100%,f,Barton Hills,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
4325493,410409,Chris,2011-02-25,"Austin, Texas, United States",within an hour,100%,67%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
702970,3609092,Denise,2012-09-18,"Austin, Texas, United States",within a day,100%,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook']",t,f
4613275,1710302,Lindsay,2012-02-06,"Austin, Texas, United States",within a few hours,95%,84%,f,Clarksville,11.0,"['phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,f
7247362,1739801,Terrance,2012-02-12,"Austin, Texas, United States",within an hour,96%,93%,t,Dawson,12.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t
4104867,2644515,Randal,2012-06-15,"Austin, Texas, United States",,,,f,Rollingwood,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5434166,6072067,Marc,2013-04-24,US,,,,f,Westlake Hills,1.0,"['email', 'phone']",t,f
8540885,4872742,Jennifer,2013-01-27,"Austin, Texas, United States",within an hour,100%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
732502,3813707,Terry,2012-10-09,US,,,,f,,1.0,"['email', 'phone']",t,f
8185166,36160326,Fabian,2015-06-18,"Austin, Texas, United States",within a few hours,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook']",t,f
7983040,6527983,Heaven,2013-05-22,"Austin, Texas, United States",within a few hours,100%,50%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
1721282,2200336,Gretchen,2012-04-23,"Austin, Texas, United States",within a few hours,100%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5550807,28781044,Cody,2015-03-04,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone']",t,f
7727704,40606139,Waldo,2015-08-05,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t
5507908,28567273,Thomas,2015-03-01,"Austin, Texas, United States",,,,f,Barton Creek,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
6473409,2241257,Sarah,2012-04-28,"Austin, Texas, United States",within a day,50%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
442720,2200336,Gretchen,2012-04-23,"Austin, Texas, United States",within a few hours,100%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5794015,10603650,Neil,2013-12-13,US,within an hour,100%,0%,f,Westlake Hills,1.0,"['email', 'phone', 'google', 'kba']",t,t
1343707,7284062,Anita,2013-07-04,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
6244285,15224820,Michael,2014-05-07,"Austin, Texas, United States",a few days or more,25%,100%,f,,1.0,"['email', 'phone', 'facebook']",t,f
8136062,24642423,Katherine,2014-12-09,US,within a few hours,100%,100%,f,,1.0,"['email', 'phone', 'linkedin', 'reviews']",t,f
758923,3999645,Sarah,2012-10-28,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7274688,38087262,Sara,2015-07-10,"Austin, Texas, United States",within a few hours,100%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews']",t,f
4849800,2241257,Sarah,2012-04-28,"Austin, Texas, United States",within a day,50%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
7689965,40386752,Alix,2015-08-03,US,within an hour,100%,80%,f,Barton Creek,1.0,"['email', 'phone', 'reviews']",t,f
8672128,45465536,Christian,2015-09-30,US,,,,f,Barton Hills,1.0,['phone'],t,f
6627606,15136561,Fair,2014-05-05,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,3.0,"['email', 'phone', 'reviews']",t,f
964847,5260619,Diana,2013-02-28,"Austin, Texas, United States",within an hour,100%,100%,t,Barton Hills,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
5538820,8735304,Suzanne,2013-09-09,"Austin, Texas, United States",within a few hours,80%,55%,f,Downtown,9.0,"['email', 'phone', 'reviews', 'jumio']",t,t
8652965,35949804,Tracey,2015-06-16,US,within a day,83%,80%,f,East Riverside,8.0,"['email', 'phone', 'linkedin', 'jumio', 'kba']",t,t
5241669,6162141,Patricia,2013-04-30,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
8614178,37329,Jill,2009-09-09,"Austin, Texas, United States",within an hour,100%,84%,t,Dawson,6.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2437582,12447475,Megan,2014-02-21,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
8293700,29734399,D.J.,2015-03-21,"Houston, Texas, United States",a few days or more,25%,50%,f,,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
8523382,11726745,Lindsay,2014-01-28,US,a few days or more,33%,100%,f,Zilker,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
7901444,41662695,Ashley,2015-08-16,US,within an hour,90%,100%,f,Westlake Hills,1.0,"['phone', 'reviews']",t,f
1577364,8384433,Joe,2013-08-25,"Austin, Texas, United States",within a few hours,100%,50%,f,Westlake Hills,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5509889,28577999,Kristina,2015-03-01,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
4232009,21960926,Missy,2014-09-30,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook']",t,f
8459358,39158621,Julie,2015-07-21,"Austin, Texas, United States",within a day,71%,58%,f,Burlingame,31.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t
8459820,24631514,Alfie,2014-12-08,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone']",t,f
8427053,22868507,Mike,2014-10-23,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook']",t,f
4351885,22586518,Shane,2014-10-15,"Austin, Texas, United States",,,,f,,1.0,"['phone', 'facebook', 'reviews']",t,f
5630361,29179551,Ariana,2015-03-11,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook']",t,f
2793022,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
683558,3484128,Chad,2012-09-05,"Austin, Texas, United States",,,,f,Rollingwood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
978680,2851885,Bart,2012-07-06,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook']",t,f
3731261,14168190,Julie,2014-04-11,"Austin, Texas, United States",within a day,90%,78%,t,,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
6713635,27492458,Cindy,2015-02-09,"Austin, Texas, United States",within an hour,100%,98%,t,Westlake Hills,3.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
4190925,21697231,Jessica,2014-09-23,"Austin, Texas, United States",,,,f,Barton Hills,2.0,"['email', 'phone', 'facebook']",t,f
6403912,1599917,Rhett,2012-01-12,"Austin, Texas, United States",,,,f,Rollingwood,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
7108865,32148494,Matt & Katy,2015-04-28,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
6878518,11723660,Becky,2014-01-28,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
751880,3953834,Corinne,2012-10-23,"Austin, Texas, United States",within an hour,100%,67%,f,Barton Hills,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t
358675,1815489,Lucy,2012-02-26,"Austin, Texas, United States",within a few hours,67%,100%,f,Barton Creek,1.0,"['email', 'phone', 'reviews']",t,f
2095705,425516,Keturah,2011-03-06,"Austin, Texas, United States",within an hour,100%,100%,f,Rosewood,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
2405927,10678098,Brian,2013-12-17,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'reviews']",t,f
5251035,27177585,Justin,2015-02-03,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'kba']",t,t
8608422,45288550,Stephen,2015-09-28,"Austin, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2466060,1870289,Rk,2012-03-06,"Austin, Texas, United States",,,,f,,1.0,"['email', 'phone', 'facebook']",t,f
8567994,45092583,Meg,2015-09-25,"Dallas, Texas, United States",within an hour,100%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'jumio']",t,t
926034,412711,Niles,2011-02-27,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8273392,43624949,Jon,2015-09-07,"Austin, Texas, United States",within a few hours,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
2514883,12789217,Xin,2014-03-04,"Austin, Texas, United States",within a day,80%,100%,f,Westlake Hills,2.0,"['email', 'phone', 'reviews']",t,f
8626967,15728280,Catia,2014-05-19,"Austin, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone', 'facebook', 'jumio']",t,t
8750077,45894603,Tiffany,2015-10-06,US,within a few hours,71%,100%,f,Barton Hills,1.0,"['email', 'phone']",t,f
4145266,21497297,Tower,2014-09-18,"Austin, Texas, United States",,,,f,Rollingwood,1.0,"['email', 'phone']",t,f
7717080,11165917,Angela,2014-01-09,"Sachse, Texas, United States",within an hour,100%,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
1720604,9035884,Elissa,2013-09-24,"Austin, Texas, United States",within a day,100%,,f,Westlake Hills,1.0,"['email', 'phone', 'reviews']",t,f
4309402,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,100%,88%,f,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t
5259693,2276774,David,2012-05-02,"Austin, Texas, United States",within an hour,100%,86%,t,Barton Hills,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
992843,5027526,Paul,2013-02-09,"Austin, Texas, United States",within a day,100%,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8201818,43255560,Suzy,2015-09-03,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'google', 'kba']",t,t
8636306,11527596,Ryan,2014-01-21,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'reviews']",t,f
5327030,27601373,Michael,2015-02-11,"Austin, Texas, United States",within a few hours,100%,,f,Westlake Hills,2.0,"['email', 'phone', 'facebook', 'kba']",t,t
936178,765767,Karen,2011-07-01,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
7776271,40910735,Patrick,2015-08-08,"Austin, Texas, United States",,,,f,Westlake Hills,2.0,"['email', 'phone', 'facebook']",t,f
2411198,12322964,Tom,2014-02-17,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone']",t,f
1264454,5549451,Alex,2013-03-20,"Austin, Texas, United States",within an hour,100%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
8408239,41388992,Francisco,2015-08-13,"Austin, Texas, United States",within a day,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
7163103,1878925,Wendy,2012-03-07,"Austin, Texas, United States",within a few hours,100%,,f,Barton Hills,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
642436,3047867,Chad,2012-07-25,"Austin, Texas, United States",within a few hours,100%,0%,t,Barton Hills,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t
8670731,34549988,Lydia & Jorge,2015-05-29,"Austin, Texas, United States",within a few hours,100%,,f,,2.0,"['phone', 'reviews']",t,f
5459835,8686417,Deborah,2013-09-07,"Austin, Texas, United States",within an hour,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
5591436,28682266,Jared,2015-03-03,"Austin, Texas, United States",,,,f,Westlake Hills,2.0,"['email', 'phone', 'linkedin', 'jumio']",t,t
5093553,5122806,Krystal,2013-02-17,"Austin, Texas, United States",within an hour,100%,100%,t,,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t
8672424,834711,Brett,2011-07-18,"Richardson, Texas, United States",within a day,67%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
2501888,12806524,Paul,2014-03-04,"Austin, Texas, United States",within an hour,100%,100%,t,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
6575767,34394188,Mary,2015-05-27,"Austin, Texas, United States",within an hour,100%,100%,f,Rollingwood,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
644895,3228347,Brandon,2012-08-11,"Austin, Texas, United States",within a day,90%,100%,f,Westlake Hills,1.0,"['email', 'phone', 'reviews']",t,f
8343187,38875285,Brian,2015-07-18,,within an hour,100%,100%,f,,1.0,"['email', 'phone']",t,f
7527376,35872334,Scott,2015-06-15,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
8919773,46645553,Amanda,2015-10-15,US,within an hour,100%,100%,f,Barton Hills,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t
4446706,23076967,Darrell,2014-10-28,US,,,,f,Rollingwood,1.0,"['email', 'phone']",t,f
1749665,2500603,Sharon,2012-05-30,"Austin, Texas, United States",within an hour,100%,100%,f,Rollingwood,9.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
340045,1725752,Shanti,2012-02-09,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone', 'facebook']",t,f
4284768,22242865,Alex,2014-10-07,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t
4305099,22347971,Kendle,2014-10-09,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,['phone'],t,f
8479402,44658142,Gary,2015-09-20,"Austin, Texas, United States",,,,f,Barton Hills,1.0,"['email', 'phone']",t,f
3269285,2109040,John,2012-04-10,"Austin, Texas, United States",within an hour,100%,100%,t,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
5432090,14226374,Christopher,2014-04-13,"Austin, Texas, United States",,,,f,Westlake Hills,1.0,"['email', 'phone', 'reviews', 'kba']",t,t
7562073,8735304,Suzanne,2013-09-09,"Austin, Texas, United States",within a few hours,80%,55%,f,Downtown,9.0,"['email', 'phone', 'reviews', 'jumio']",t,t
