id,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
9174861,113.0,,,,35.0,1,0.0,1,1125,True,20,50,61,152,2015-11-07
1735020,75.0,475.0,,,10.0,1,15.0,1,14,True,29,59,89,364,2015-11-07
5599597,105.0,600.0,2250.0,200.0,40.0,1,0.0,2,1125,True,9,22,52,324,2015-11-07
3894631,100.0,,,,25.0,2,15.0,2,1125,True,15,45,75,350,2015-11-07
1373283,400.0,2400.0,5000.0,250.0,100.0,4,150.0,2,1125,True,30,60,90,365,2015-11-07
5498972,200.0,,,95.0,20.0,1,0.0,2,1125,True,0,0,0,226,2015-11-07
8988473,55.0,,,,,1,0.0,1,3,True,30,52,82,82,2015-11-07
5395919,100.0,400.0,2000.0,200.0,25.0,2,50.0,1,31,True,28,58,88,88,2015-11-07
2248186,80.0,490.0,,,10.0,1,0.0,1,10,True,28,58,88,363,2015-11-07
1130450,99.0,,,100.0,35.0,2,0.0,2,1125,True,0,10,40,301,2015-11-07
3946696,138.0,869.0,3066.0,,,2,35.0,1,14,True,20,50,80,355,2015-11-07
5520651,212.0,1233.0,3900.0,500.0,134.0,4,118.0,2,1125,True,28,58,88,297,2015-11-07
79560,500.0,3500.0,10000.0,2000.0,300.0,4,100.0,4,1125,True,0,0,0,236,2015-11-07
306976,600.0,,,,,1,0.0,3,7,True,30,60,90,365,2015-11-07
699512,319.0,2100.0,,200.0,,1,0.0,2,30,True,30,60,90,365,2015-11-07
76501,110.0,655.0,2250.0,200.0,,2,25.0,2,365,True,15,31,42,250,2015-11-07
8628310,200.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
960088,200.0,,,,,1,0.0,1,3,True,30,60,90,365,2015-11-07
2366046,85.0,500.0,1425.0,200.0,50.0,1,35.0,1,90,True,29,59,89,364,2015-11-07
5018747,600.0,,,,,1,0.0,3,11,True,30,60,90,365,2015-11-07
978089,200.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
692058,189.0,,,500.0,89.0,2,0.0,1,1125,True,29,59,89,364,2015-11-07
6291669,80.0,500.0,,,40.0,2,35.0,2,1125,True,0,0,0,159,2015-11-07
2261934,225.0,,,1000.0,75.0,2,0.0,3,365,True,6,36,66,341,2015-11-07
8815463,85.0,,,,,1,0.0,1,10,True,2,11,11,13,2015-11-07
76974,150.0,,,,90.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
8506795,100.0,,,,,1,0.0,1,1125,True,29,59,89,364,2015-11-07
714023,95.0,,,,,2,0.0,2,7,True,0,0,0,217,2015-11-07
5272108,925.0,,,,121.0,6,300.0,2,1125,True,0,0,0,20,2015-11-07
347449,500.0,,,100.0,50.0,1,0.0,2,5,True,30,60,90,365,2015-11-07
4149998,84.0,,,500.0,,2,45.0,1,1125,True,29,54,84,84,2015-11-07
397181,250.0,,,300.0,60.0,4,50.0,3,7,True,0,0,0,217,2015-11-07
5581526,105.0,,,,,1,0.0,1,1125,True,0,0,0,218,2015-11-07
5619623,700.0,,1150.0,,,1,0.0,2,1125,True,0,0,0,215,2015-11-07
2411898,75.0,,,250.0,25.0,1,30.0,2,1125,True,24,54,84,349,2015-11-07
7094484,75.0,400.0,1300.0,,20.0,1,0.0,2,1125,True,0,6,29,291,2015-11-07
4464277,249.0,1599.0,4999.0,250.0,100.0,8,50.0,1,1125,True,29,59,89,364,2015-11-07
349635,68.0,325.0,875.0,,25.0,1,20.0,1,1125,True,24,50,80,355,2015-11-07
5060528,300.0,2000.0,8750.0,1200.0,,1,0.0,2,30,True,27,57,87,359,2015-11-07
959601,80.0,,1000.0,,60.0,1,30.0,1,1125,True,5,26,56,331,2015-11-07
2461916,900.0,,,,200.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
8673768,180.0,,,,50.0,4,50.0,1,1125,True,29,59,89,364,2015-11-07
46929,89.0,,,,,2,10.0,2,730,True,18,42,42,270,2015-11-07
2055655,300.0,,,500.0,50.0,1,0.0,2,30,True,30,60,90,365,2015-11-07
7129193,175.0,1175.0,4000.0,95.0,,1,0.0,1,20,True,26,54,84,349,2015-11-07
8329024,150.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
6499425,139.0,,,,69.0,1,0.0,1,1125,True,12,12,12,21,2015-11-07
1655266,120.0,,,200.0,75.0,1,0.0,2,1125,True,29,59,89,364,2015-11-07
4809429,150.0,,,,25.0,1,0.0,1,1125,True,0,0,0,82,2015-11-07
4277393,185.0,,,,15.0,1,15.0,1,5,True,29,59,89,364,2015-11-07
8106001,127.0,756.0,2667.0,300.0,60.0,1,96.0,1,1125,True,12,36,66,334,2015-11-07
336042,300.0,1800.0,5000.0,,100.0,8,25.0,2,1125,True,29,59,89,358,2015-11-07
4663369,130.0,750.0,2200.0,150.0,75.0,1,0.0,2,1125,True,14,14,15,183,2015-11-07
6854598,120.0,660.0,2331.0,,30.0,1,0.0,1,1125,True,20,48,78,353,2015-11-07
8268045,149.0,,,100.0,35.0,2,100.0,2,1125,True,19,48,78,78,2015-11-07
5852265,139.0,,,,69.0,1,0.0,2,29,True,5,5,5,16,2015-11-07
4403855,170.0,,,400.0,40.0,2,50.0,3,21,True,0,3,33,296,2015-11-07
8633977,1000.0,,,750.0,,6,200.0,1,1125,True,0,0,0,12,2015-11-07
4446205,999.0,,,,155.0,1,0.0,2,180,True,15,45,75,350,2015-11-07
8390607,185.0,,,300.0,40.0,2,35.0,1,1125,True,6,23,42,42,2015-11-07
8614516,200.0,,,,,1,0.0,1,1125,True,0,0,0,13,2015-11-07
8993068,460.0,1725.0,3800.0,1000.0,150.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
4039329,125.0,750.0,,,80.0,1,0.0,2,1125,True,0,3,28,245,2015-11-07
8133062,295.0,2800.0,,,60.0,1,0.0,2,1125,True,23,23,23,65,2015-11-07
5458030,160.0,1000.0,,200.0,50.0,1,0.0,1,1125,True,0,0,0,229,2015-11-07
7727328,234.0,,,250.0,80.0,2,26.0,1,1125,True,25,55,85,360,2015-11-07
9235370,140.0,950.0,3500.0,200.0,75.0,1,0.0,3,60,True,28,58,88,88,2015-11-07
3702736,350.0,,,,145.0,1,0.0,2,185,True,11,41,71,333,2015-11-07
8238338,250.0,,,,,1,0.0,1,1125,True,16,42,72,162,2015-11-07
4854533,4250.0,,,2000.0,300.0,1,0.0,5,1125,True,0,0,23,298,2015-11-07
2326669,950.0,,,1000.0,80.0,4,100.0,1,1125,True,30,60,90,365,2015-11-07
4196884,190.0,,3350.0,400.0,80.0,1,0.0,2,1125,True,11,34,35,282,2015-11-07
8061510,259.0,,,500.0,75.0,1,0.0,2,1125,True,17,47,77,352,2015-11-07
2855422,120.0,,2850.0,250.0,75.0,2,25.0,1,1125,True,13,36,63,331,2015-11-07
8915371,82.0,590.0,1550.0,,,1,0.0,1,1125,True,29,59,89,364,2015-11-07
1504603,150.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
2502431,175.0,,,,,1,0.0,2,1125,True,30,60,90,365,2015-11-07
5122828,3200.0,,,2000.0,300.0,1,0.0,1,1125,True,0,0,0,264,2015-11-07
8634216,250.0,,,,100.0,1,0.0,2,1125,True,29,59,89,364,2015-11-07
8225133,49.0,275.0,725.0,,,2,5.0,1,14,True,12,28,56,65,2015-11-07
4227584,1000.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5278286,500.0,,,,,1,0.0,2,1125,True,0,0,0,248,2015-11-07
8258093,260.0,,,500.0,,1,0.0,2,4,True,0,0,0,35,2015-11-07
75957,115.0,800.0,,,20.0,2,15.0,2,14,True,9,37,67,325,2015-11-07
972878,72.0,438.0,1689.0,,60.0,1,0.0,2,60,True,5,13,25,271,2015-11-07
8383427,250.0,,,,,1,0.0,3,4,True,0,0,0,28,2015-11-07
8907440,249.0,,,,75.0,2,0.0,2,1125,True,17,32,32,45,2015-11-07
727748,540.0,3200.0,10000.0,500.0,,8,25.0,2,31,True,23,53,83,351,2015-11-07
4491871,95.0,,,100.0,15.0,2,15.0,1,1125,True,22,52,82,357,2015-11-07
8953386,395.0,,,,,1,0.0,3,5,True,0,0,0,0,2015-11-07
8026649,150.0,,,,25.0,2,25.0,2,1125,True,12,38,68,68,2015-11-07
370345,600.0,3906.0,,500.0,,2,100.0,14,14,True,30,60,90,365,2015-11-07
1717090,265.0,1474.0,3091.0,300.0,105.0,1,0.0,2,1125,True,26,56,86,351,2015-11-07
1578985,120.0,,,500.0,50.0,1,50.0,1,3,True,30,60,90,365,2015-11-07
4126874,299.0,,,,155.0,1,0.0,2,165,True,0,0,0,189,2015-11-07
2736478,195.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
1742647,150.0,800.0,2800.0,400.0,,1,0.0,3,1125,True,30,60,90,365,2015-11-07
4365555,45.0,325.0,1300.0,500.0,75.0,1,0.0,4,90,True,5,35,65,340,2015-11-07
4012735,50.0,,,,,1,20.0,1,1125,True,0,0,0,189,2015-11-07
966284,390.0,,5500.0,400.0,95.0,2,0.0,2,93,True,0,1,1,274,2015-11-07
3655702,130.0,774.0,2730.0,250.0,25.0,2,0.0,2,30,True,29,59,89,91,2015-11-07
346734,750.0,4950.0,9995.0,500.0,,1,0.0,2,31,True,30,60,90,365,2015-11-07
1654502,295.0,,,,,2,30.0,3,1125,True,30,60,90,365,2015-11-07
2305197,950.0,,,600.0,200.0,1,0.0,3,12,True,30,60,90,365,2015-11-07
8533445,50.0,,1100.0,,,1,0.0,1,1125,True,6,36,66,202,2015-11-07
509833,224.0,,,,115.0,1,0.0,2,1125,True,12,28,28,215,2015-11-07
5625847,325.0,1925.0,3000.0,150.0,85.0,1,0.0,1,31,True,0,0,0,215,2015-11-07
7917741,800.0,2995.0,10995.0,350.0,150.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
50334,300.0,,,300.0,,2,100.0,7,365,True,30,60,90,365,2015-11-07
8061724,259.0,1500.0,4000.0,,,1,0.0,2,1125,True,10,40,70,341,2015-11-07
5219974,350.0,,,,50.0,1,0.0,2,7,True,26,47,77,352,2015-11-07
5768833,195.0,1045.0,2895.0,,85.0,2,20.0,2,1125,True,23,31,31,251,2015-11-07
8880973,69.0,,,,30.0,2,20.0,1,1125,True,8,38,68,68,2015-11-07
5252098,850.0,5000.0,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
4051142,200.0,1000.0,3000.0,,,1,0.0,1,26801,True,30,60,90,365,2015-11-07
2249223,1199.0,,,,120.0,1,0.0,2,180,True,0,0,0,244,2015-11-07
5685281,200.0,,,,,1,0.0,1,1125,True,0,0,0,209,2015-11-07
2495175,950.0,,,200.0,50.0,1,0.0,1,1125,True,30,60,90,365,2015-11-07
2387064,600.0,,,600.0,150.0,1,0.0,4,1125,True,0,0,0,238,2015-11-07
1266401,120.0,,,100.0,40.0,4,25.0,3,1000,True,22,49,79,354,2015-11-07
8691146,300.0,,,,,1,0.0,1,1125,True,0,0,0,7,2015-11-07
345118,95.0,,,95.0,65.0,2,25.0,2,21,True,23,53,83,358,2015-11-07
7691629,499.0,,,200.0,45.0,1,0.0,2,1125,True,14,14,14,84,2015-11-07
3009924,500.0,,,1500.0,150.0,1,0.0,1,1125,True,0,0,0,0,2015-11-07
8502604,480.0,,,300.0,50.0,1,0.0,1,1125,True,0,0,0,21,2015-11-07
6882179,7599.0,,,,275.0,1,0.0,2,1125,True,23,37,67,337,2015-11-07
7258262,350.0,,,500.0,90.0,1,0.0,3,1125,True,7,25,25,138,2015-11-07
8651753,350.0,,,,,1,0.0,1,1125,True,0,0,0,12,2015-11-07
945496,89.0,,,,,1,20.0,1,1125,True,22,50,75,350,2015-11-07
6432177,135.0,,,,,2,25.0,2,1125,True,27,57,87,362,2015-11-07
4145599,85.0,,,,30.0,2,15.0,2,1125,True,13,43,73,343,2015-11-07
4081021,100.0,,,95.0,,1,0.0,1,1125,True,0,0,0,189,2015-11-07
2048537,475.0,,,500.0,150.0,1,0.0,2,1125,True,12,25,51,296,2015-11-07
7909952,145.0,,,450.0,65.0,3,45.0,1,30,True,15,38,65,337,2015-11-07
5647599,125.0,,,800.0,25.0,4,25.0,1,1125,True,0,0,0,213,2015-11-07
5319598,966.0,,,1000.0,200.0,1,0.0,1,1125,True,0,0,0,243,2015-11-07
929579,800.0,,,,,1,0.0,5,1125,True,30,60,90,365,2015-11-07
5482299,325.0,,,,,1,0.0,1,1125,True,0,0,0,227,2015-11-07
5260110,1432.0,6525.0,,,,1,0.0,1,1125,True,0,0,0,217,2015-11-07
5607471,300.0,,,,,1,0.0,1,1125,True,0,0,0,216,2015-11-07
3033025,349.0,,,250.0,60.0,5,30.0,2,5,True,19,49,79,354,2015-11-07
747956,2800.0,,,,,1,0.0,1,6,True,30,60,90,365,2015-11-07
2488191,495.0,,,500.0,75.0,1,0.0,3,1125,True,30,60,90,365,2015-11-07
2419974,300.0,,6000.0,,150.0,0,0.0,2,60,True,28,58,88,88,2015-11-07
5318154,1400.0,,,,,1,0.0,1,1125,True,0,0,0,244,2015-11-07
4037944,225.0,1500.0,3500.0,100.0,100.0,4,20.0,2,1125,True,26,56,86,361,2015-11-07
8524165,175.0,1200.0,3000.0,1000.0,75.0,3,50.0,2,29,True,21,45,75,350,2015-11-07
2473891,800.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5648389,250.0,1250.0,3600.0,,,1,0.0,2,1125,True,30,60,90,90,2015-11-07
763084,2199.0,,,2000.0,,1,0.0,3,21,True,30,60,90,365,2015-11-07
2350353,750.0,,,1000.0,100.0,4,25.0,5,14,True,30,60,90,365,2015-11-07
2378277,150.0,,,100.0,100.0,1,0.0,3,10,True,30,60,90,365,2015-11-07
22982,160.0,950.0,3500.0,,40.0,2,25.0,2,730,True,16,21,51,315,2015-11-07
7871674,85.0,600.0,1900.0,,35.0,1,0.0,1,1125,True,20,20,20,209,2015-11-07
2423738,175.0,2000.0,5000.0,150.0,50.0,1,0.0,2,1125,True,29,59,89,364,2015-11-07
1267686,100.0,,,,65.0,2,15.0,2,5,True,21,47,77,352,2015-11-07
3294395,215.0,,3250.0,500.0,100.0,1,0.0,2,1125,True,14,41,46,239,2015-11-07
704372,1200.0,6000.0,,1000.0,250.0,8,50.0,3,14,True,30,60,90,365,2015-11-07
1979797,1250.0,7000.0,,5000.0,250.0,6,100.0,3,11,True,30,60,90,365,2015-11-07
3317622,500.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
2380283,999.0,6000.0,,1000.0,150.0,4,75.0,5,10,True,30,60,90,365,2015-11-07
8565114,129.0,,,,,1,0.0,1,1125,True,11,33,63,63,2015-11-07
5205430,300.0,,6000.0,100.0,150.0,12,50.0,2,60,True,28,58,88,88,2015-11-07
5495668,1389.0,,,,,1,0.0,1,1125,True,30,60,90,365,2015-11-07
5396786,200.0,1300.0,,,20.0,1,0.0,1,7,True,26,56,86,355,2015-11-07
964594,450.0,2800.0,,500.0,75.0,1,0.0,2,10,True,28,58,88,363,2015-11-07
3819181,129.0,,,129.0,15.0,1,0.0,2,1125,True,16,42,72,347,2015-11-07
4454431,250.0,1500.0,4000.0,,100.0,1,0.0,2,1125,True,28,58,88,363,2015-11-07
