id,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
5284307,$599.00,"$4,000.00",,$500.00,$100.00,6,$50.00,3,14,t,0,19,49,324,2015-11-07
2558549,"$1,500.00",,,"$1,000.00",$200.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2425450,$750.00,,,,,1,$0.00,7,1125,t,30,60,90,365,2015-11-07
920038,$450.00,"$2,500.00","$7,500.00",,$75.00,1,$0.00,3,14,t,28,58,88,358,2015-11-07
5631399,$500.00,,,,,1,$0.00,1,1125,t,0,0,0,214,2015-11-07
5602667,$125.00,,,,$25.00,1,$0.00,1,1125,t,0,0,0,217,2015-11-07
8270816,$125.00,,,,$50.00,1,$0.00,2,1125,t,27,57,87,362,2015-11-07
4602945,$325.00,"$1,950.00","$3,500.00",,$130.00,7,$25.00,4,1125,t,0,0,0,196,2015-11-07
1002993,$156.00,,,$200.00,$50.00,1,$0.00,2,21,t,30,60,90,365,2015-11-07
5221671,$270.00,"$1,600.00",,,$30.00,5,$50.00,3,1125,t,0,0,0,253,2015-11-07
969488,$100.00,,"$1,700.00",$450.00,$45.00,1,$0.00,2,365,t,7,23,23,256,2015-11-07
8456949,$300.00,,,,,1,$0.00,2,1125,t,0,0,0,24,2015-11-07
3646634,$75.00,$400.00,,,$10.00,2,$10.00,1,1125,t,9,9,9,247,2015-11-07
5524728,$249.00,"$1,499.00",,,,4,$50.00,1,7,t,29,59,89,364,2015-11-07
2489487,$775.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2899394,$220.00,"$1,000.00","$2,900.00",$300.00,$75.00,1,$0.00,6,1125,t,0,0,0,0,2015-11-07
8690879,$119.00,,,,,1,$0.00,1,1125,t,27,57,87,358,2015-11-07
2888058,"$1,200.00","$5,000.00","$18,000.00",$300.00,$125.00,6,$150.00,1,1125,t,30,60,90,365,2015-11-07
113779,$119.00,$787.00,"$2,319.00",$200.00,$60.00,4,$20.00,3,365,t,21,44,74,349,2015-11-07
4586545,$70.00,$420.00,$950.00,$200.00,,1,$25.00,7,1125,t,0,21,51,267,2015-11-07
4517951,$60.00,$425.00,"$1,200.00",,,2,$20.00,1,1125,t,28,58,88,363,2015-11-07
1063725,$99.00,,,$500.00,$50.00,2,$25.00,2,1125,t,15,45,75,346,2015-11-07
8958653,$55.00,,,,,1,$0.00,1,3,t,29,59,89,364,2015-11-07
1703893,$59.00,$350.00,,,$20.00,1,$0.00,1,1125,t,0,16,46,136,2015-11-07
9292077,$34.00,$219.00,$829.00,,,1,$6.00,1,1125,t,8,27,27,27,2015-11-07
5593689,$200.00,,,$100.00,$30.00,1,$0.00,2,1125,t,29,59,89,364,2015-11-07
5445877,$65.00,,,,,1,$0.00,1,1125,t,0,0,0,231,2015-11-07
4067659,$60.00,$500.00,,,,1,$15.00,1,14,t,18,45,75,75,2015-11-07
5543712,$75.00,$500.00,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
1608994,$159.00,"$1,029.00","$2,939.00",$200.00,$72.00,4,$0.00,3,365,t,21,46,76,351,2015-11-07
1805671,$500.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8531225,$109.00,$500.00,"$1,750.00",,$25.00,0,$0.00,1,1125,t,7,19,44,310,2015-11-07
7180503,$50.00,,,,,1,$10.00,1,1125,t,28,58,88,363,2015-11-07
299282,$120.00,,"$1,425.00",,$75.00,1,$18.00,1,365,t,0,20,50,325,2015-11-07
233930,$159.00,"$1,029.00","$2,939.00",$200.00,$60.00,4,$0.00,3,365,t,0,0,26,301,2015-11-07
4657729,$113.00,$787.00,"$2,112.00",$200.00,$60.00,1,$0.00,2,365,t,12,42,72,347,2015-11-07
8555708,$250.00,,,,$90.00,1,$25.00,7,1125,t,28,58,88,363,2015-11-07
6460616,$69.00,$550.00,"$1,800.00",,,1,$0.00,1,1125,t,0,0,0,146,2015-11-07
2790794,$350.00,"$2,100.00","$3,600.00",$300.00,$80.00,6,$40.00,3,35,t,0,0,0,156,2015-11-07
5649246,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,213,2015-11-07
5125038,$249.00,,,,$135.00,1,$0.00,2,165,t,15,15,42,310,2015-11-07
5387285,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,236,2015-11-07
813709,$108.00,$725.00,"$1,856.00",$200.00,$60.00,2,$0.00,3,365,t,11,41,71,346,2015-11-07
2512706,$200.00,"$1,000.00",,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7746849,$50.00,$500.00,"$1,050.00",,,1,$7.00,27,1125,t,0,22,52,327,2015-11-07
8645955,$103.00,,,,,1,$0.00,1,1125,t,8,8,8,13,2015-11-07
7368081,$90.00,$600.00,"$1,200.00",,,1,$0.00,1,1125,t,25,55,85,360,2015-11-07
8697200,$62.00,,,,$10.00,1,$0.00,1,1125,t,26,56,86,361,2015-11-07
5256761,$365.00,"$2,100.00","$6,500.00",$500.00,$125.00,1,$0.00,2,90,t,12,42,72,327,2015-11-07
3371432,$199.00,,,,$115.00,1,$0.00,2,165,t,24,54,84,359,2015-11-07
4223593,$75.00,$450.00,,,,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
7926452,$55.00,$325.00,$975.00,,$75.00,1,$10.00,1,1125,t,28,50,80,355,2015-11-07
6452237,$60.00,$400.00,,,,1,$0.00,3,10,t,0,0,5,280,2015-11-07
5404174,$200.00,,,,,2,$50.00,3,1125,t,0,0,0,235,2015-11-07
4821958,$225.00,"$1,100.00","$3,500.00",$500.00,$80.00,4,$25.00,2,1125,t,0,0,30,300,2015-11-07
6780644,$599.00,,,,$125.00,1,$0.00,2,1125,t,16,30,60,335,2015-11-07
7731437,$450.00,"$3,200.00",,$500.00,$150.00,10,$50.00,2,1125,t,14,22,27,302,2015-11-07
5077502,$100.00,$800.00,"$2,800.00",$200.00,$40.00,1,$0.00,2,1125,t,1,6,36,311,2015-11-07
5185283,$449.00,,,,$125.00,8,$30.00,2,1125,t,29,59,89,360,2015-11-07
4226261,$109.00,,,$150.00,$50.00,1,$0.00,3,7,t,0,0,0,7,2015-11-07
5651347,$150.00,,,,,1,$0.00,1,1125,t,0,0,0,213,2015-11-07
8993912,$110.00,,,,$40.00,1,$15.00,1,1125,t,0,0,0,0,2015-11-07
8469645,$85.00,,,,$25.00,1,$0.00,2,1125,t,4,26,28,51,2015-11-07
8371474,$125.00,,,,,1,$0.00,2,1125,t,0,3,33,308,2015-11-07
4023285,$269.00,,"$3,000.00",$500.00,$75.00,1,$0.00,2,65,t,3,3,27,264,2015-11-07
933553,$500.00,"$3,000.00",,,,1,$0.00,3,14,t,30,60,90,365,2015-11-07
8535930,$350.00,,,,,1,$0.00,1,5,t,0,0,0,0,2015-11-07
140474,$139.00,$908.00,"$2,939.00",$200.00,$60.00,4,$25.00,3,365,t,24,47,77,352,2015-11-07
5580213,$30.00,,,,,1,$0.00,1,1125,t,28,58,88,363,2015-11-07
7874174,$299.00,"$1,200.00",,$500.00,,4,$50.00,1,4,t,0,0,0,58,2015-11-07
2467490,$750.00,,,$500.00,,2,$100.00,3,1125,t,30,60,90,365,2015-11-07
5252779,$52.00,,"$1,600.00",,$75.00,1,$18.00,1,365,t,0,19,49,324,2015-11-07
304822,$45.00,$230.00,$650.00,,,1,$10.00,1,30,t,19,49,72,345,2015-11-07
8070894,$35.00,$500.00,"$1,050.00",,,1,$7.00,27,1125,t,30,60,90,365,2015-11-07
2934876,$448.00,"$2,537.00","$5,430.00",$500.00,$189.00,1,$0.00,2,1125,t,26,56,86,361,2015-11-07
8915796,$55.00,,,,,1,$0.00,1,1125,t,1,1,1,1,2015-11-07
5251462,$30.00,,,,,1,$0.00,1,1125,t,12,33,63,338,2015-11-07
1461266,$119.00,$787.00,"$2,319.00",$200.00,$60.00,4,$20.00,3,365,t,24,54,84,348,2015-11-07
5229705,$349.00,,,,,1,$0.00,2,4,t,0,0,0,253,2015-11-07
2117482,$500.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5525355,$375.00,,,,$50.00,6,$25.00,4,1125,t,0,0,0,223,2015-11-07
5623752,$52.00,$450.00,$950.00,,,1,$0.00,45,48,t,15,45,49,264,2015-11-07
8114303,$100.00,$600.00,"$2,000.00",,,1,$0.00,1,7,t,14,44,74,349,2015-11-07
5558901,$75.00,,,,,1,$0.00,1,1125,t,0,0,0,221,2015-11-07
742593,$400.00,,,$500.00,$100.00,4,$50.00,3,30,t,30,60,90,365,2015-11-07
2250411,$400.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7919364,$45.00,$245.00,$845.00,,$20.00,1,$0.00,6,1125,t,0,0,0,56,2015-11-07
5625746,$90.00,$550.00,,,,1,$0.00,1,1125,t,0,0,0,215,2015-11-07
4085926,$390.00,,,$500.00,$115.00,1,$0.00,2,1125,t,8,16,46,321,2015-11-07
973041,$600.00,"$3,000.00",,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
3594509,$79.00,$500.00,"$2,000.00",,$25.00,2,$20.00,2,1000,t,2,2,2,2,2015-11-07
7264951,$415.00,"$2,500.00",,$500.00,$70.00,4,$25.00,3,1125,t,0,0,0,0,2015-11-07
962639,$120.00,,"$2,800.00",$200.00,$45.00,2,$0.00,2,31,t,20,50,80,355,2015-11-07
8594847,$120.00,,,,,1,$0.00,1,1125,t,0,0,0,15,2015-11-07
2778559,$53.00,$315.00,,$95.00,,3,$20.00,1,1125,t,0,0,0,70,2015-11-07
5235417,$50.00,,,,,1,$0.00,1,1125,t,0,0,0,252,2015-11-07
6644504,$250.00,"$1,500.00",,,,1,$0.00,1,1125,t,0,0,0,233,2015-11-07
2483403,$125.00,,,,$50.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8578682,$72.00,$541.00,"$1,911.00",$100.00,$10.00,1,$15.00,1,1125,t,29,59,89,364,2015-11-07
2320144,$399.00,,,$200.00,$200.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4030108,$120.00,,,,$30.00,2,$25.00,2,1125,t,16,39,69,335,2015-11-07
76391,$350.00,"$2,200.00","$6,500.00","$1,000.00",$300.00,6,$0.00,3,1125,t,30,60,90,365,2015-11-07
5468847,$105.00,,,$200.00,$25.00,2,$45.00,2,1125,t,26,56,86,361,2015-11-07
7492691,$115.00,$585.00,"$2,000.00",,$20.00,2,$0.00,2,1125,t,14,42,45,92,2015-11-07
358164,$100.00,,,,,1,$0.00,1,1125,t,24,41,71,337,2015-11-07
815310,"$1,500.00",,,"$2,500.00",$200.00,1,$0.00,4,1125,t,30,60,90,365,2015-11-07
5632201,$80.00,,,,,1,$0.00,1,1125,t,0,0,0,214,2015-11-07
8153099,$40.00,,,,,1,$0.00,1,3,t,0,0,0,167,2015-11-07
7894111,$250.00,"$1,500.00","$4,500.00",$200.00,$100.00,1,$0.00,2,1125,t,21,41,71,161,2015-11-07
3369102,$295.00,"$1,794.00","$4,650.00",$500.00,$134.00,1,$0.00,2,1125,t,13,22,35,294,2015-11-07
5387815,$425.00,,,,,1,$0.00,1,1125,t,0,0,0,236,2015-11-07
978563,$250.00,,,,$50.00,2,$27.00,2,1125,t,29,59,89,364,2015-11-07
8186242,$60.00,,"$1,000.00",,$10.00,1,$0.00,1,1125,t,24,43,73,348,2015-11-07
6777032,$75.00,$500.00,"$1,950.00",,,1,$0.00,2,1125,t,16,27,55,319,2015-11-07
8775863,$30.00,$350.00,"$1,000.00",,,1,$5.00,27,1125,t,30,60,90,365,2015-11-07
5532511,$85.00,$506.00,"$1,785.00",$100.00,$20.00,2,$75.00,1,14,t,12,38,68,343,2015-11-07
7322396,$88.00,$875.00,,$300.00,$10.00,2,$50.00,1,14,t,30,60,90,364,2015-11-07
6645530,$40.00,,,,,1,$0.00,1,4,t,0,0,12,12,2015-11-07
2385641,$350.00,"$1,800.00",,$500.00,$50.00,4,$0.00,3,11,t,30,60,90,365,2015-11-07
2509988,$200.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
939240,$135.00,,,,$20.00,2,$25.00,2,14,t,26,56,86,361,2015-11-07
4436163,$108.00,,,,$10.00,2,$0.00,1,30,t,13,43,73,348,2015-11-07
2445600,$350.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5525531,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,223,2015-11-07
8474371,$50.00,$325.00,"$1,000.00",,,1,$0.00,1,1125,t,26,56,86,361,2015-11-07
280440,$179.00,"$1,000.00","$3,000.00",$500.00,$50.00,4,$30.00,2,60,t,2,29,59,322,2015-11-07
5162827,$375.00,,,,,1,$0.00,3,14,t,0,0,0,259,2015-11-07
575220,$300.00,"$1,500.00",,,,1,$0.00,3,3,t,30,60,90,365,2015-11-07
1724144,$126.00,,,$200.00,$50.00,1,$0.00,2,1125,t,17,36,57,308,2015-11-07
3165478,$75.00,,,,,1,$25.00,2,1125,t,9,15,40,40,2015-11-07
705914,$225.00,,,,$50.00,2,$50.00,1,14,t,30,60,90,365,2015-11-07
937600,$156.00,$995.00,,,,3,$50.00,4,7,t,30,60,90,365,2015-11-07
4116088,$80.00,$380.00,,,,1,$0.00,2,1125,t,0,0,0,227,2015-11-07
5422760,$100.00,$700.00,"$2,500.00",,$60.00,2,$10.00,1,1125,t,0,0,0,233,2015-11-07
8666980,$99.00,$560.00,"$2,000.00",$300.00,,1,$0.00,1,1125,t,18,44,74,338,2015-11-07
2373871,$125.00,$750.00,,$150.00,$25.00,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
2459947,$95.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8828449,$40.00,$230.00,$700.00,,,1,$0.00,1,1125,t,17,47,49,265,2015-11-07
6797353,$75.00,,,,$30.00,1,$0.00,2,1125,t,10,40,70,70,2015-11-07
5257185,$149.00,,,,$110.00,1,$0.00,2,165,t,19,49,79,354,2015-11-07
6730404,$61.00,$250.00,$900.00,$100.00,$50.00,1,$0.00,1,1125,t,0,4,4,175,2015-11-07
8466966,$100.00,$600.00,,,,1,$0.00,3,7,t,30,60,90,365,2015-11-07
8826604,$40.00,$500.00,"$1,050.00",,,1,$7.00,27,1125,t,30,60,90,365,2015-11-07
9252583,$42.00,,,,,1,$5.00,27,1125,t,30,60,90,365,2015-11-07
8531604,$85.00,$400.00,"$1,500.00",,$20.00,1,$0.00,2,1125,t,0,25,30,303,2015-11-07
5549457,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,222,2015-11-07
6433589,$99.00,,,,,1,$0.00,2,6,t,0,0,0,148,2015-11-07
2271960,$300.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5220598,$200.00,,,,,1,$0.00,1,3,t,30,60,90,365,2015-11-07
4270302,$107.00,,,,$40.00,2,$15.00,1,1125,t,21,51,79,164,2015-11-07
6662263,$79.00,,,,$29.00,2,$29.00,1,1125,t,25,52,82,299,2015-11-07
7580640,$155.00,"$1,350.00","$4,500.00",,,4,$10.00,1,1125,t,27,57,87,348,2015-11-07
3125395,$45.00,$300.00,$800.00,,,1,$0.00,6,365,t,24,54,84,359,2015-11-07
4237231,$180.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
5547939,$119.00,$749.00,"$2,190.00",,$25.00,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
140504,$119.00,$846.00,"$2,371.00",$200.00,$60.00,4,$20.00,3,365,t,24,54,84,359,2015-11-07
5447286,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,230,2015-11-07
3513732,$217.00,,,$250.00,$70.00,4,$15.00,1,1125,t,29,59,89,364,2015-11-07
8636524,$70.00,,,,,1,$0.00,2,4,t,30,60,90,365,2015-11-07
3709340,$144.00,,,,,2,$50.00,2,7,t,0,5,35,310,2015-11-07
5708946,$169.00,,,,$35.00,4,$25.00,2,1125,t,29,59,89,364,2015-11-07
6131087,$500.00,,,$500.00,$50.00,6,$75.00,2,1125,t,28,49,73,348,2015-11-07
68130,$89.00,$615.00,"$2,146.00",,,2,$25.00,2,30,t,14,22,50,314,2015-11-07
9239771,$49.00,,,,,1,$0.00,1,1125,t,6,26,33,33,2015-11-07
2577852,$115.00,$775.00,,$300.00,$70.00,1,$0.00,2,1125,t,0,3,33,301,2015-11-07
4438044,$150.00,"$1,100.00",,,$80.00,1,$0.00,2,62,t,0,12,42,317,2015-11-07
5374974,$150.00,,,,$35.00,1,$25.00,2,1125,t,30,60,90,365,2015-11-07
918416,$480.00,"$2,700.00",,,,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
8389041,$100.00,$400.00,,$200.00,$30.00,1,$0.00,2,1125,t,27,57,87,362,2015-11-07
4719452,$45.00,$225.00,,,,1,$25.00,1,14,t,0,6,35,310,2015-11-07
8000474,$80.00,,,,$5.00,2,$10.00,1,3,t,3,9,9,53,2015-11-07
1627417,$135.00,,,,,1,$0.00,2,14,t,21,51,81,356,2015-11-07
9302845,$464.00,,,"$5,100.00",$300.00,1,$0.00,7,45,t,19,49,79,354,2015-11-07
7730776,$250.00,"$1,190.00","$4,200.00",$250.00,$75.00,6,$20.00,2,1125,t,29,59,89,364,2015-11-07
6820252,$40.00,,,$100.00,,1,$0.00,2,1125,t,10,31,55,330,2015-11-07
8055425,$95.00,,,,,1,$0.00,1,1125,t,12,23,53,328,2015-11-07
973465,$85.00,$500.00,"$1,250.00",,,1,$0.00,2,14,t,0,5,35,310,2015-11-07
4438959,$42.00,,,,,1,$10.00,1,1125,t,29,59,89,364,2015-11-07
2307759,$900.00,,,,$300.00,15,$100.00,1,1125,t,30,60,90,365,2015-11-07
331549,$100.00,,,,$50.00,1,$150.00,2,14,t,30,60,90,365,2015-11-07
4329829,$163.00,$970.00,,$250.00,,1,$0.00,1,1125,t,24,54,84,359,2015-11-07
7435169,$100.00,,,$101.00,$15.00,1,$10.00,1,1125,t,30,60,90,365,2015-11-07
720740,$350.00,,,,,8,$50.00,2,6,t,28,58,88,363,2015-11-07
736274,$900.00,,,,$100.00,1,$0.00,3,7,t,30,60,90,365,2015-11-07
3155735,$300.00,"$2,600.00",,,$100.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8213171,$399.00,"$2,500.00","$4,500.00",$300.00,$80.00,1,$0.00,2,10,t,17,38,68,165,2015-11-07
6477553,$345.00,"$2,000.00",,$200.00,$75.00,6,$40.00,2,1125,t,18,39,69,316,2015-11-07
2084235,$75.00,$360.00,"$1,100.00",,,1,$0.00,14,60,t,30,60,90,365,2015-11-07
8628573,$209.00,,,,,1,$0.00,1,1125,t,8,8,8,8,2015-11-07
6846884,$150.00,,,,,1,$0.00,1,1125,t,6,36,62,145,2015-11-07
5491849,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,226,2015-11-07
2458732,$160.00,,,,$135.00,1,$0.00,2,180,t,21,51,81,356,2015-11-07
9050338,$45.00,,,,$10.00,2,$10.00,2,7,t,29,59,89,364,2015-11-07
8202200,$55.00,,,,$30.00,1,$0.00,1,30,t,30,60,90,365,2015-11-07
4234873,$110.00,,,$100.00,$60.00,2,$15.00,2,10,t,0,3,33,123,2015-11-07
1830545,$99.00,,,$250.00,$87.00,1,$0.00,2,365,t,22,52,61,117,2015-11-07
319958,$750.00,"$4,000.00","$6,800.00","$1,000.00",$100.00,6,$100.00,3,7,t,30,60,90,365,2015-11-07
8540638,$50.00,,,$100.00,,1,$5.00,2,7,t,6,19,49,51,2015-11-07
7912974,$45.00,,,,$20.00,1,$20.00,2,1125,t,0,0,0,175,2015-11-07
1462557,$80.00,$500.00,"$1,600.00",$300.00,$50.00,2,$10.00,2,30,t,6,22,41,260,2015-11-07
7438206,$45.00,$235.00,$865.00,,$12.00,1,$0.00,1,1125,t,8,19,23,81,2015-11-07
5552689,$300.00,"$1,450.00","$6,210.00",$500.00,$150.00,6,$50.00,3,28,t,30,50,80,355,2015-11-07
5297722,$400.00,,,$200.00,$100.00,1,$0.00,2,1125,t,0,0,0,154,2015-11-07
8171665,$55.00,$300.00,$900.00,$100.00,,2,$25.00,2,7,t,23,53,83,358,2015-11-07
6852622,$55.00,$320.00,"$1,050.00",,,1,$0.00,2,1125,t,28,58,88,363,2015-11-07
5144584,$230.00,"$1,380.00",,,$100.00,1,$0.00,3,1125,t,0,0,0,262,2015-11-07
89475,$199.00,,,$250.00,$115.00,1,$0.00,2,365,t,19,37,67,165,2015-11-07
8826075,$177.00,,"$2,311.00",,$25.00,2,$10.00,6,200,t,29,59,89,364,2015-11-07
2165318,$67.00,$420.00,"$1,200.00",,$30.00,2,$10.00,2,1125,t,30,60,90,365,2015-11-07
4947590,$125.00,$800.00,,,,1,$0.00,5,7,t,0,0,8,283,2015-11-07
9025167,$52.00,,,,,1,$0.00,1,1125,t,0,0,0,0,2015-11-07
3818280,$75.00,$525.00,"$1,500.00",$300.00,$85.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4758424,$50.00,,"$1,700.00",,,2,$50.00,2,1125,t,20,30,60,60,2015-11-07
7881132,$70.00,,,$120.00,$10.00,2,$20.00,1,1125,t,27,57,87,362,2015-11-07
7949071,$275.00,,,,$105.00,1,$0.00,2,1125,t,23,47,77,347,2015-11-07
6912389,$79.00,$499.00,,$150.00,$30.00,1,$0.00,2,21,t,5,24,50,322,2015-11-07
8174220,$125.00,,,$100.00,$50.00,2,$25.00,2,1125,t,19,44,74,349,2015-11-07
4279470,$230.00,,,$300.00,$30.00,6,$20.00,2,1125,t,1,1,1,1,2015-11-07
2386534,$450.00,,,$450.00,$150.00,4,$100.00,5,1125,t,0,0,0,238,2015-11-07
5539557,$190.00,"$1,190.00","$4,200.00",$200.00,$100.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
3519150,$400.00,,,$250.00,$50.00,1,$0.00,1,4,t,0,5,35,310,2015-11-07
1623582,$345.00,"$1,950.00",,$500.00,$100.00,1,$0.00,3,6,t,29,59,89,364,2015-11-07
7973849,$80.00,,,,$60.00,1,$0.00,1,1125,t,15,20,20,123,2015-11-07
328769,$89.00,$375.00,"$1,000.00",$100.00,$20.00,1,$10.00,2,35,t,24,54,84,359,2015-11-07
9152798,$70.00,$440.00,"$1,400.00",$100.00,$15.00,1,$0.00,1,1125,t,24,44,74,74,2015-11-07
4932558,$59.00,$370.00,,,$30.00,2,$10.00,2,10,t,27,50,79,354,2015-11-07
6316931,$75.00,,,,,1,$0.00,1,1125,t,0,0,0,154,2015-11-07
5221872,$300.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2657000,$99.00,$600.00,"$2,400.00",$200.00,$75.00,0,$0.00,30,1125,t,24,54,84,84,2015-11-07
327911,$80.00,$390.00,"$1,092.00",$100.00,$15.00,1,$10.00,2,10,t,29,59,89,360,2015-11-07
689166,$100.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8289381,$85.00,,,,$25.00,1,$0.00,1,1125,t,0,0,0,219,2015-11-07
5554560,$95.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8172241,$28.00,$220.00,$756.00,,,1,$10.00,1,1125,t,30,60,90,365,2015-11-07
8613818,$150.00,,,$200.00,$50.00,1,$0.00,1,1125,t,1,1,1,6,2015-11-07
4317830,$220.00,"$1,350.00","$2,950.00",$300.00,$100.00,1,$0.00,3,1125,t,0,5,35,310,2015-11-07
2134694,$550.00,"$3,700.00",,$800.00,,6,$100.00,5,7,t,30,60,90,365,2015-11-07
5652325,$60.00,$300.00,,$100.00,,1,$0.00,1,10,t,6,17,36,311,2015-11-07
359425,$225.00,,,,,1,$0.00,1,8,t,28,58,88,363,2015-11-07
7935687,$220.00,"$1,300.00","$4,500.00",$750.00,$100.00,5,$15.00,2,1125,t,13,25,51,315,2015-11-07
5249517,$225.00,"$1,600.00",,"$1,000.00",$75.00,4,$50.00,2,1125,t,25,55,85,175,2015-11-07
5607191,$115.00,,,$95.00,$30.00,2,$25.00,1,1125,t,0,0,0,216,2015-11-07
7802995,$99.00,$600.00,,,$20.00,4,$15.00,1,1125,t,0,0,0,63,2015-11-07
5279951,$80.00,,,,,1,$0.00,1,1125,t,29,59,89,364,2015-11-07
4428105,$89.00,,,,$55.00,1,$0.00,1,1125,t,24,47,77,345,2015-11-07
1388265,$350.00,,,$500.00,$70.00,6,$25.00,2,7,t,4,23,50,311,2015-11-07
4862735,$50.00,$321.00,,,,2,$25.00,2,30,t,27,57,87,362,2015-11-07
2746300,$50.00,$350.00,"$1,200.00",,$25.00,2,$25.00,30,90,t,0,1,1,1,2015-11-07
6121476,$130.00,,,,,1,$0.00,1,1125,t,0,0,0,172,2015-11-07
2451651,$75.00,$500.00,"$1,200.00",,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
4764568,"$1,100.00",,,,,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
4091546,$350.00,,,,$65.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
8022580,$35.00,,,,$10.00,1,$10.00,2,14,t,23,48,78,351,2015-11-07
2420564,$550.00,,,$300.00,$100.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
3405447,$225.00,"$1,350.00","$3,650.00",$500.00,$100.00,1,$0.00,3,1125,t,5,21,51,319,2015-11-07
7206847,$50.00,,,,$10.00,0,$0.00,1,1125,t,30,60,90,365,2015-11-07
5011681,$125.00,,,,$30.00,2,$10.00,2,14,t,18,48,78,353,2015-11-07
8714904,$95.00,,,,,1,$0.00,1,1125,t,20,50,80,355,2015-11-07
7633876,$63.00,$400.00,"$1,200.00",,$40.00,1,$0.00,2,1125,t,24,49,79,354,2015-11-07
2210823,$75.00,,,,,1,$25.00,1,30,t,30,60,90,365,2015-11-07
7309955,$390.00,,,$600.00,$90.00,7,$150.00,2,1125,t,7,37,67,322,2015-11-07
5678602,$145.00,,,,,1,$0.00,1,1125,t,0,0,0,210,2015-11-07
1327668,$70.00,,,$200.00,$10.00,2,$20.00,2,10,t,10,29,56,310,2015-11-07
7946971,$200.00,,,,,1,$0.00,1,1125,t,0,0,0,54,2015-11-07
8636455,$200.00,,,,,6,$20.00,2,1125,t,5,5,5,17,2015-11-07
5490983,$250.00,"$1,400.00",,$500.00,,1,$0.00,2,14,t,29,47,77,162,2015-11-07
4165186,$100.00,,,$400.00,$30.00,1,$0.00,1,1125,t,2,8,38,289,2015-11-07
4181247,$100.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
2411809,$350.00,,,$100.00,,4,$25.00,4,10,t,30,60,90,365,2015-11-07
8541574,$15.00,,,$100.00,$5.00,1,$10.00,1,1125,t,28,58,88,363,2015-11-07
7918987,$300.00,"$2,000.00","$7,500.00",,$200.00,1,$0.00,2,1125,t,30,60,90,363,2015-11-07
2477580,$300.00,,,,$100.00,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
7745328,$50.00,$280.00,,$200.00,$20.00,1,$20.00,1,7,t,14,14,14,31,2015-11-07
340164,$140.00,,,$100.00,$20.00,1,$0.00,1,7,t,30,60,90,365,2015-11-07
5333582,$130.00,,,,$40.00,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
4449275,$295.00,"$1,700.00","$4,500.00",$500.00,$100.00,8,$35.00,3,1125,t,17,40,65,330,2015-11-07
5104771,$650.00,,,,$150.00,1,$0.00,2,1125,t,30,60,90,365,2015-11-07
8840954,$225.00,,,$300.00,$100.00,1,$0.00,2,1125,t,30,60,90,180,2015-11-07
2384051,"$1,000.00",,,$500.00,$150.00,1,$0.00,3,10,t,30,60,90,365,2015-11-07
4227044,$65.00,,,$100.00,$20.00,0,$0.00,2,1125,t,13,36,63,153,2015-11-07
947392,$99.00,,,,,1,$0.00,1,1125,t,30,60,90,365,2015-11-07
