id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
78584,422239,Cristina,2011-03-04,"Austin, Texas, United States",within a day,0.9,1.0,False,East Downtown,3.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,True
681118,3468228,Jules & Lance,2012-09-04,"Austin, Texas, United States",within a few hours,1.0,0.67,True,Holly,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
9299104,356126,Nick,2011-01-21,"Austin, Texas, United States",within an hour,0.7,0.91,False,East Downtown,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
5432556,28180379,Erin,2015-02-22,"Austin, Texas, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews']",True,True
6612246,1439593,Michael,2011-11-24,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,True
7660842,4744041,Cj,2013-01-17,"Austin, Texas, United States",within a day,1.0,0.67,False,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
8598094,3578548,Simran Raj,2012-09-15,"Austin, Texas, United States",within a few hours,1.0,0.89,False,,5.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
4941198,19595674,Vanessa,2014-08-06,"Austin, Texas, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'reviews']",True,True
1514935,1009632,Kyra,2011-08-23,"Austin, Texas, United States",within an hour,1.0,1.0,True,Govalle,2.0,"['email', 'phone', 'reviews', 'kba']",True,True
8250817,1710742,Jaclyn,2012-02-06,"Austin, Texas, United States",within an hour,1.0,0.88,True,Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
4023774,1106389,Jessica,2011-09-03,US,,,,False,Holly,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
1913498,247600,Danielle,2010-09-28,"Austin, Texas, United States",,,,False,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5170888,356126,Nick,2011-01-21,"Austin, Texas, United States",within an hour,0.7,0.91,False,East Downtown,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
4974255,3353143,Anna & Chad,2012-08-23,"Austin, Texas, United States",within an hour,1.0,1.0,True,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
6238933,23786982,Sarah And Steve,2014-11-15,"Austin, Texas, United States",within a few hours,1.0,0.83,False,East Downtown,3.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
7725355,3981763,Jake,2012-10-26,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
8507456,44799252,Chelsea,2015-09-21,US,within a few hours,1.0,1.0,False,East Downtown,1.0,"['phone', 'reviews']",True,True
730484,425516,Keturah,2011-03-06,"Austin, Texas, United States",within an hour,1.0,1.0,False,Rosewood,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5497146,5618640,Rahul,2013-03-25,"Austin, Texas, United States",,,,False,East Downtown,2.0,"['email', 'phone', 'facebook']",True,True
1335529,2676835,Luis,2012-06-18,"1/2 time NYC , 1/2 time HK",within a day,0.8,0.42,False,East Downtown,10.0,"['email', 'phone', 'reviews', 'jumio']",True,True
5136751,13777116,Kevin,2014-04-01,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,4.0,"['email', 'phone', 'reviews', 'kba']",True,True
5103926,1165406,Chelsea,2011-09-15,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
2384045,5838877,Gretchen And Reza,2013-04-08,"Austin, Texas, United States",within a few hours,1.0,0.88,True,East Downtown,1.0,"['email', 'phone', 'reviews']",True,True
883802,880571,Angel,2011-07-27,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,7.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,True
5144181,356126,Nick,2011-01-21,"Austin, Texas, United States",within an hour,0.7,0.91,False,East Downtown,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
5111399,3227555,Lisa,2012-08-11,"Austin, Texas, United States",within an hour,1.0,0.83,True,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5406277,28026036,Noah,2015-02-19,"Austin, Texas, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3831262,18668621,Denise,2014-07-22,"Austin, Texas, United States",within a few hours,0.95,1.0,True,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
9171606,8167447,Martin,2013-08-14,"Austin, Texas, United States",within an hour,0.92,0.89,True,East Riverside,32.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,True
7928780,29920654,Greg,2015-03-24,"Austin, Texas, United States",,,,False,Govalle,1.0,"['email', 'phone', 'linkedin', 'jumio']",True,True
5372361,5151516,Gus,2013-02-19,"Austin, Texas, United States",within a day,1.0,0.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
358810,746455,Michael,2011-06-26,"Austin, Texas, United States",within a few hours,0.94,0.72,False,Clarksville,4.0,"['email', 'phone', 'reviews', 'kba']",True,True
4749685,21565738,Alan,2014-09-20,"Austin, Texas, United States",within a few hours,1.0,0.76,True,Hancock,4.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
5240594,6689933,Gabrielle & Kyle,2013-06-01,"Austin, Texas, United States",within a few hours,1.0,0.92,True,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
4814446,22895951,Pallu,2014-10-23,"Austin, TX",within an hour,1.0,1.0,True,East Downtown,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
5339798,3069203,Diana,2012-07-26,"Austin, Texas, United States",within a day,0.83,0.88,True,Holly,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5127685,617885,Nick,2011-05-23,"Austin, Texas, United States",within an hour,1.0,1.0,False,Govalle,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
8516626,26877343,Ashley,2015-01-28,"Austin, Texas, United States",within a few hours,0.93,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
7697403,9691247,Maggie,2013-10-28,"Austin, Texas, United States",within a few hours,1.0,0.55,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5534629,215196,Jennifer,2010-08-28,"Austin, Texas, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
8385371,25759771,Brook,2015-01-07,"Austin, Texas, United States",a few days or more,0.4,0.44,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,True
1569557,1968709,Dana,2012-03-19,"Austin, Texas, United States",within a day,0.89,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
7662983,8597002,Stacie,2013-09-02,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
2452800,12541452,Sam,2014-02-24,"Austin, Texas, United States",within a few hours,1.0,0.83,True,East Downtown,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
6287027,32683000,Jessica,2015-05-05,US,,,,False,,1.0,"['email', 'phone']",True,True
5861011,14092719,Erin,2014-04-09,US,,,,False,Rosewood,1.0,"['email', 'phone']",True,True
5335399,14732769,Ric,2014-04-25,"Austin, Texas, United States",within a few hours,1.0,0.86,False,East Downtown,14.0,"['email', 'phone', 'reviews', 'kba']",True,True
5434382,10351015,Julia,2013-11-30,"Austin, Texas, United States",within an hour,1.0,1.0,False,Downtown,11.0,"['email', 'phone', 'reviews', 'jumio']",True,True
5499816,14062873,Carrie,2014-04-08,"Austin, Texas, United States",within an hour,1.0,,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
2222997,8011518,Kate,2013-08-07,"Austin, Texas, United States",within an hour,1.0,1.0,False,Holly,1.0,"['email', 'phone', 'reviews']",True,True
6224832,1739801,Terrance,2012-02-12,"Austin, Texas, United States",within an hour,0.96,0.93,True,Dawson,12.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
7366216,11744806,Larissa,2014-01-29,"Austin, Texas, United States",within an hour,1.0,0.88,False,Bouldin Creek,8.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
3991089,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
7824911,3915931,Jonathan,2012-10-18,"Austin, Texas, United States",within an hour,1.0,0.96,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
1402358,5438095,Mathew,2013-03-12,"Austin, Texas, United States",within an hour,0.95,1.0,False,Govalle,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,True
5235844,2013339,Abe,2012-03-26,"Austin, Texas, United States",within a few hours,1.0,,False,East Downtown,2.0,"['email', 'phone', 'reviews', 'kba']",True,True
3696506,18828597,Nathan,2014-07-24,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
5169702,8052402,Lucy,2013-08-09,"Austin, Texas, United States",within a few hours,1.0,0.67,False,East Downtown,1.0,"['email', 'phone', 'reviews']",True,True
5136870,25989423,Keith,2015-01-12,"Austin, Texas, United States",within an hour,1.0,,False,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
4121421,21381193,Natalie,2014-09-15,"Austin, Texas, United States",within an hour,1.0,1.0,True,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5590835,2898391,Joel,2012-07-10,"Austin, Texas, United States",within an hour,1.0,0.92,False,East Downtown,1.0,"['email', 'phone', 'reviews']",True,True
7659628,6736989,David,2013-06-04,"Austin, Texas, United States",within an hour,1.0,0.86,False,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
4053222,3411641,Barrett And Kelly,2012-08-29,"Austin, Texas, United States",within an hour,1.0,1.0,False,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
8116186,8715520,Sally,2013-09-08,"Austin, Texas, United States",within a day,1.0,1.0,False,Rosewood,1.0,"['email', 'phone', 'reviews']",True,True
1725964,4435121,Forrest,2012-12-18,"Austin, Texas, United States",within an hour,1.0,1.0,True,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
6445690,21008264,Maria & James,2014-09-06,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
5593563,29002116,Travis,2015-03-08,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['email', 'phone']",True,True
5200329,24875946,Aaron,2014-12-15,"Austin, Texas, United States",within a day,1.0,0.0,False,,1.0,"['email', 'phone', 'reviews']",True,True
2165939,6001336,Carole,2013-04-19,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
5884972,28368051,Kinsey & Jordan,2015-02-25,"Austin, Texas, United States",within a few hours,1.0,1.0,False,,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
904197,4835562,Paula,2013-01-24,"Austin, Texas, United States",within a day,0.67,0.0,False,Holly,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
7918922,4014293,Grace And Jane,2012-10-30,"Austin, Texas, United States",within a few hours,0.92,0.9,True,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
936029,4274101,Peter,2012-11-28,"Washington, District of Columbia, United States",,,,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
5132896,22686066,Chris,2014-10-18,"Austin, Texas, United States",within a few hours,0.75,0.67,False,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
2183323,247600,Danielle,2010-09-28,"Austin, Texas, United States",,,,False,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2248841,3370586,Graham & Amanda,2012-08-25,"Austin, Texas, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
4280376,18668621,Denise,2014-07-22,"Austin, Texas, United States",within a few hours,0.95,1.0,True,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
4149181,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
1560394,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
5132094,12703241,Ashley,2014-03-01,"Austin, Texas, United States",within an hour,0.9,1.0,True,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
4803803,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
938171,5066481,Molly,2013-02-12,"Austin, Texas, United States",within an hour,1.0,0.5,False,Rosewood,2.0,"['email', 'phone', 'reviews', 'kba']",True,True
1001400,5176653,Alicia,2013-02-21,"Austin, Texas, United States",within a few hours,0.71,0.97,False,Rosewood,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
183269,387260,Scott,2011-02-11,"Austin, Texas, United States",within a day,0.6,0.54,False,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
347736,1366664,Jason,2011-11-03,"Austin, Texas, United States",within a few hours,0.8,1.0,True,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
248515,1208485,Caitlin,2011-09-25,"Austin, Texas, United States",within a day,1.0,1.0,False,Cesar Chavez,1.0,"['email', 'phone', 'linkedin', 'reviews']",True,True
2967072,7041918,Mitch,2013-06-21,"Austin, Texas, United States",within an hour,1.0,1.0,True,Holly,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,True
8799571,9553832,Hannah,2013-10-21,"Austin, Texas, United States",within an hour,0.97,0.88,False,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
9258224,17939766,Michael,2014-07-10,"Austin, Texas, United States",,,,False,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
1623007,8463840,Lawrence,2013-08-27,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
8064028,41740374,Kristi,2015-08-17,US,within an hour,1.0,1.0,False,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
4932506,25410909,Courtney,2014-12-30,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
5423999,18548240,James,2014-07-21,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
5456708,26969648,Cody,2015-01-30,"Austin, Texas, United States",within an hour,0.9,1.0,False,East Downtown,2.0,"['email', 'phone', 'reviews']",True,True
3424674,1021236,Ryan,2011-08-25,"Austin, Texas, United States",within a few hours,1.0,1.0,True,Rosewood,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
5619563,29128921,Meg,2015-03-10,US,,,,False,East Downtown,1.0,"['email', 'phone']",True,True
5487036,6661584,Christopher,2013-05-30,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'jumio']",True,True
5192062,12191263,Tony,2014-02-12,"Austin, Texas, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
4387873,22780478,Hunter,2014-10-20,"Austin, Texas, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'facebook']",True,True
4077351,20927353,Hannah,2014-09-04,"Emeryville, California, United States",,,,False,Rosewood,1.0,"['email', 'phone', 'reviews']",True,True
867123,3468228,Jules & Lance,2012-09-04,"Austin, Texas, United States",within a few hours,1.0,0.67,True,Holly,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5126932,26502184,Deanna,2015-01-21,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,1.0,"['email', 'phone', 'reviews']",True,True
9026285,379459,Andy,2011-02-06,"Austin, Texas, United States",within an hour,1.0,0.37,False,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
768730,4055008,D'Ann,2012-11-04,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7748295,11997877,Afrand,2014-02-06,"Austin, Texas, United States",within a few hours,1.0,,False,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
2350566,11152728,Jon,2014-01-09,"Austin, Texas, United States",within an hour,1.0,1.0,True,Rosewood,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
5550894,22594239,Clay,2014-10-16,US,within a few hours,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
7746344,40718019,Cullen,2015-08-06,"Austin, Texas, United States",within a few hours,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
342039,1735494,Joey And Steph,2012-02-11,"Austin, Texas, United States",within a few hours,0.9,1.0,True,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
9079111,16920,Jessie,2009-05-13,"Austin, Texas, United States",within a day,0.89,1.0,False,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
79768,430091,Shawn,2011-03-08,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
1783665,5547468,Cayce,2013-03-20,"Austin, Texas, United States",within an hour,1.0,0.75,False,Holly,4.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,True
3649811,2304514,Katrina,2012-05-06,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
5627249,1831723,Doug,2012-02-29,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['email', 'phone', 'reviews']",True,True
1880094,61292,Jeany And Mose,2009-12-08,"Austin, Texas, United States",within a few hours,1.0,1.0,True,Holly,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
8816617,23464219,Sheila,2014-11-07,"Santa Fe, New Mexico, United States",within a few hours,1.0,1.0,False,Rosewood,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,True
2993887,15263436,Cecelia,2014-05-08,"Austin, Texas, United States",within a few hours,1.0,,False,East Downtown,1.0,"['email', 'phone']",True,True
3288517,408793,Jason,2011-02-24,"Austin, Texas, United States",within a day,0.84,0.54,False,East Downtown,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'sent_id']",True,True
2338871,935407,Carrie,2011-08-07,"Austin, Texas, United States",within an hour,0.93,0.94,False,Holly,21.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
240541,1246229,Elizabeth,2011-10-04,"Austin, Texas, United States",within a day,0.75,0.88,False,Holly,6.0,"['email', 'phone', 'reviews', 'kba']",True,True
2665394,5367671,Jeremy,2013-03-07,US,within an hour,1.0,0.8,False,East Downtown,2.0,"['email', 'phone', 'reviews']",True,True
1551163,5648290,Mike,2013-03-27,"Austin, Texas, United States",within an hour,1.0,1.0,False,Holly,2.0,"['email', 'phone', 'reviews', 'jumio', 'kba']",True,True
8170269,10376597,Carrie,2013-12-02,"Los Angeles, California, United States",within a few hours,1.0,0.5,False,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
340419,1727068,SolAna,2012-02-09,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
1419863,7164229,Abbey,2013-06-28,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
1714494,5547468,Cayce,2013-03-20,"Austin, Texas, United States",within an hour,1.0,0.75,False,Holly,4.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,True
305392,117233,Paige,2010-05-02,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7547117,426957,Adam,2011-03-06,"Austin, Texas, United States",within an hour,1.0,0.87,True,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
4597924,23832674,Tricia,2014-11-16,"Austin, Texas, United States",within an hour,1.0,1.0,False,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2355556,9196522,Jaquelyn,2013-10-02,"Austin, Texas, United States",within a few hours,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'reviews']",True,True
1058866,5744816,Lu,2013-04-03,"Austin, Texas, United States",within an hour,1.0,1.0,False,MLK & 183,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2426713,12404478,Erika,2014-02-19,"Austin, Texas, United States",,,,False,Holly,1.0,"['email', 'phone', 'reviews']",True,True
8865446,8167447,Martin,2013-08-14,"Austin, Texas, United States",within an hour,0.92,0.89,True,East Riverside,32.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,True
919185,4937544,Annette,2013-02-02,"Austin, Texas, United States",within an hour,1.0,0.33,False,East Downtown,2.0,"['email', 'phone', 'reviews', 'jumio']",True,True
5479355,22717580,Lisa,2014-10-19,"Austin, Texas, United States",,,,False,,1.0,"['email', 'phone', 'google', 'kba']",True,True
9007519,379459,Andy,2011-02-06,"Austin, Texas, United States",within an hour,1.0,0.37,False,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5580263,17615266,Amber,2014-07-03,"Austin, Texas, United States",,,,False,East Downtown,1.0,"['phone', 'facebook']",True,True
3876781,3953876,Sarah,2012-10-23,"Jakarta, Indonesia",within a few hours,1.0,0.67,False,,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",True,True
1352367,4265326,Whitney,2012-11-27,"Austin, Texas, United States",within a day,1.0,0.5,False,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
8406405,44284322,Michael,2015-09-15,US,,,,False,East Downtown,1.0,"['email', 'phone']",True,True
337149,1714022,Jessica,2012-02-07,"Austin, Texas, United States",within a day,0.9,1.0,True,East Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3720498,19000998,Hope,2014-07-27,US,within an hour,0.86,1.0,False,East Downtown,1.0,"['phone', 'reviews']",True,True
4654381,16639695,Anna,2014-06-10,US,within a day,0.9,0.85,False,Poet's Corner,3.0,"['email', 'phone', 'reviews', 'kba']",True,True
6561390,379459,Andy,2011-02-06,"Austin, Texas, United States",within an hour,1.0,0.37,False,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2564741,5628118,Kim,2013-03-25,"Austin, Texas, United States",within an hour,1.0,,True,Rosewood,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7216538,5147213,Lynelle,2013-02-19,"Austin, Texas, United States",within a few hours,1.0,1.0,True,Holly,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
8887697,44278521,Elle,2015-09-15,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
5708560,3887277,Kevin,2012-10-16,US,,,,False,East Downtown,1.0,"['email', 'phone']",True,True
1712042,4509783,Tim & Audrey,2012-12-27,"New York, New York, United States",within an hour,1.0,1.0,False,East Downtown,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,True
1613733,377254,Ryan,2011-02-04,"Austin, Texas, United States",within an hour,1.0,1.0,False,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5152584,9785259,Mary,2013-11-03,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
2431427,12427478,Adam And Ashley,2014-02-20,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,2.0,"['email', 'phone', 'reviews', 'kba']",True,True
5642666,9148967,Ryan,2013-09-30,"Austin, Texas, United States",within an hour,0.93,0.92,False,Govalle,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
923894,3178090,Michael,2012-08-06,"Austin, Texas, United States",,,,False,Govalle,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
2431123,12208836,Patience,2014-02-13,"Austin, Texas, United States",within a few hours,1.0,0.0,False,East Downtown,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
4365483,22660010,Caitlin,2014-10-17,US,within a day,0.5,1.0,False,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
2464759,12541452,Sam,2014-02-24,"Austin, Texas, United States",within a few hours,1.0,0.83,True,East Downtown,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
4463099,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
5115817,814883,Kristen,2011-07-13,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,3.0,"['email', 'phone', 'reviews', 'kba']",True,True
332591,600975,Kate,2011-05-18,"Austin, Texas, United States",within a day,1.0,0.0,False,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
6490425,7164229,Abbey,2013-06-28,"Austin, Texas, United States",within an hour,1.0,1.0,True,East Downtown,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
317148,1628379,Martina,2012-01-19,"Austin, Texas, United States",within a few hours,1.0,1.0,False,Rosewood,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
2265,2466,Paddy,2008-08-23,"Austin, Texas, United States",within an hour,1.0,1.0,False,East Downtown,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
2492407,5242228,Steve & Monica,2013-02-26,"Austin, Texas, United States",within an hour,1.0,1.0,True,Rosewood,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
8423582,1727320,Dana,2012-02-09,"Austin, Texas, United States",within an hour,1.0,1.0,False,Holly,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2262479,1717293,Natalie,2012-02-07,"Austin, Texas, United States",within an hour,1.0,,False,Rosewood,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
5342653,27295225,Julio,2015-02-06,"Pflugerville, Texas, United States",within a few hours,1.0,0.88,False,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
