id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1627458,Charming Zilker Log Cabin (SOCO),8650491,Stephanie,78704,30.256179019098585,-97.77230100732821,Entire home/apt,325,3,12,2015-10-06,0.64,1,271
4085099,Cozy&Bright- your ACL retreat!,2013668,Cami,78704,30.23701390524837,-97.78635902780405,Entire home/apt,250,2,0,,,1,365
8672626,4-Story Loft (modern & close to dt),6051328,Jason,78704,30.244970195673012,-97.76461381963634,Entire home/apt,499,1,2,2015-10-24,2.0,1,65
4183441,Spacious Zilker/Barton Springs 3bdr,21661200,Robert,78704,30.257156028019114,-97.76334193408864,Entire home/apt,300,3,2,2015-10-12,1.71,1,0
710036,Warm 2 bedroom house near Zilker pk,3654186,Stacie,78704,30.254606853912566,-97.77873761145365,Entire home/apt,225,4,4,2015-10-06,0.12,1,365
1267100,Zilker - 6/3 - PERFECT LOCATION,4893298,Mary,78704,30.25039675647487,-97.76793048160965,Entire home/apt,795,3,5,2015-09-21,0.26,8,260
8607188,"Luxury SoLa Apt: Walk to Zilker, DT",17471756,Lissette,78704,30.256706379498958,-97.75948197998207,Entire home/apt,165,1,2,2015-10-12,1.71,1,349
4183532,Ready for ACL! Modern S. Austin Apt,21704911,David,78704,30.236070281223483,-97.78150758675842,Entire home/apt,333,1,0,,,1,365
3353858,"Brand-new, Soco and Downtown ",5462386,Anika,78704,30.236935952052622,-97.7577164704829,Entire home/apt,379,2,6,2015-11-06,0.48,1,358
3757576,SoCo Home for Major Austin Events,4218754,Jana,78704,30.234986320762115,-97.7616753733065,Entire home/apt,300,2,2,2015-04-12,0.16,2,365
4314779,Just steps from SOuth COngress !,20018903,Michele,78704,30.24762990137052,-97.75072461689571,Entire home/apt,225,1,1,2015-09-26,0.68,1,365
727662,Amazing SoCo 2/1 bungalow sleeps 6,1192714,Lisa,78704,30.238952477790328,-97.74518291697686,Entire home/apt,224,2,11,2015-10-19,0.3,1,278
7919338,One-bedroom Condo close to SoLa,23026164,Sean,78704,30.240581410282896,-97.76779997079252,Private room,100,1,0,,,1,109
9088349,Newning 114,47390680,Jean,78704,30.251443968038238,-97.74303535639316,Entire home/apt,195,3,0,,,1,336
2338142,Queen bed/private bath and Deck,1553133,Charlotte,78704,30.253833854897827,-97.7792192614507,Private room,75,1,7,2015-10-12,0.75,2,364
5527298,SXSW RENTAL:KILLER LOCATION:3BED2BA,28666346,Nathan,78704,30.236204917487,-97.74803009294772,Entire home/apt,349,2,2,2015-03-22,0.25,1,223
1682835,Stunning home perfect for ACL or F1,8898766,Wendy,78704,30.25494052345365,-97.77152402475704,Entire home/apt,1250,3,0,,,1,365
3091862,Bouldin Hideaway,4870151,Rachel,78704,30.254123985442682,-97.75722344742293,Entire home/apt,750,2,4,2015-10-12,0.3,1,360
4795856,Big 4 BR SoCo house with great yard,6325102,Derek,78704,30.24173113126291,-97.7572041210976,Entire home/apt,1100,3,0,,,1,305
350072,Updated Home Near Downtown w/Pool,1714818,Jessica,78704,30.24792913419025,-97.76182425914713,Entire home/apt,525,1,6,2014-11-04,0.14,1,365
2447244,Bouldin Creek Cottage ,7764443,Joyce,78704,30.24414200364168,-97.75559404599278,Entire home/apt,190,2,9,2015-08-04,0.44,1,92
7329686,South 5th St. - Great Proximity!,17822122,Kenneth,78704,30.24808797831941,-97.76164962637048,Private room,75,1,8,2015-10-27,2.26,1,345
5298083,Large Group Private Rental,27412144,Kayla,78704,30.24678279677001,-97.76847001475912,Entire home/apt,450,1,2,2015-10-04,0.94,3,365
8647263,5 minute walk to ACL and 6th street,45452934,Anthony,78704,30.25646394325384,-97.74817515903334,Entire home/apt,400,1,1,2015-10-25,1.0,1,365
5392317,Cozy One Bedroom Apt. (SXSW),4031664,Leslie,78704,30.238038431383032,-97.79017776812573,Entire home/apt,400,1,0,,,1,365
2057533,ACL 700sf Apt on South Lamar 78704,4952321,Jami,78704,30.23903048651386,-97.78709329862338,Entire home/apt,123,2,3,2015-10-12,0.23,1,308
9013196,Best location in Austin! #106,45528944,Elizabeth,78704,30.24732184168089,-97.74490847177813,Entire home/apt,275,1,0,,,11,364
1683155,4BR/2BA Renovated South Congress,4641823,Erica,78704,30.240144668135247,-97.75624162426136,Entire home/apt,172,2,25,2015-11-02,1.21,7,364
5403259,Loft room with full bathroom inside,1348968,SoCoBnB /Matt,78704,30.244824566509852,-97.75334185232978,Private room,99,1,10,2015-10-06,1.17,7,362
2349328,Stunning Urban Oasis Near SoCo & DT,80406,Dani,78704,30.243659077120622,-97.74071261927692,Entire home/apt,199,1,22,2015-11-02,1.35,10,327
1530147,Travis Heights Treasure: 3/2 + Pool,8161816,Stacy,78704,30.243092809610683,-97.7391420906713,Entire home/apt,675,2,12,2015-09-07,0.7,1,217
3916923,New Modern Luxury 5BR Home,1244317,Snowflake,78704,30.255650166189383,-97.76908775402686,Entire home/apt,1600,2,6,2015-10-26,0.45,1,362
662245,F1 ACL SXSW - 2B/2B Downtown Austin,3343870,Brandon,78704,30.2531596426271,-97.76341956115377,Entire home/apt,450,5,2,2014-03-13,0.06,1,365
2349447,SOCO Cottage - Walk to S Congress  ,11997337,Jon,78704,30.24147873751576,-97.75762888390236,Entire home/apt,90,2,96,2015-10-31,4.62,1,264
7985608,Large Room Downtown Great Location,42148033,Andrew,78704,30.235972378914568,-97.78340868925608,Private room,54,2,3,2015-10-12,1.43,1,365
2578898,Austin's Downtown Cottage,13208189,,78704,30.24984138517001,-97.7386265071655,Entire home/apt,99,4,7,2015-10-28,0.5,1,86
8051178,Barton Hills Custom - Walk to ACL!,8735304,Suzanne,78704,30.247073981530853,-97.78777179882574,Entire home/apt,1000,3,0,,,6,48
5757537,Need Help with Bills,29867240,Erica,78704,30.25811345597177,-97.74726169147482,Private room,143,1,0,,,1,365
2447996,Wonderful Bouldin Creek home!,12519556,Christine,78704,30.25707067261752,-97.75575703600931,Entire home/apt,475,1,0,,,3,308
2448006,SXSW Cozy Accommodations ,12519642,Mike,78704,30.23888794528037,-97.77259921775685,Private room,150,1,0,,,1,365
8925058,2BR/2BA Loft in Heart of 78704 SoLa,46671205,Clifford,78704,30.242838168775567,-97.7753899781538,Entire home/apt,130,2,0,,,1,83
7821983,SXSW- 2/2 3 mi. south of downtown,22060770,Kelly,78704,30.24047308230505,-97.77734158007091,Entire home/apt,250,2,1,2015-10-12,1.0,2,365
6926237,"Bouldin Creek House, Austin",24558720,,78704,30.24888950137973,-97.75287113373392,Entire home/apt,650,2,1,2015-10-20,1.0,1,346
9252778,"Cozy 2 bedroom, S Lamar Apartment",18835123,Lauren,78704,30.23403726245255,-97.7912612901522,Entire home/apt,200,1,0,,,1,293
7068459,"Cozy, Spacious Condo with Yard!",12547912,Amy,78704,30.240492654316782,-97.76790343994713,Entire home/apt,70,2,3,2015-10-25,2.09,1,4
5659440,"Wooded, Comfy, Happy, Special Place",23724693,Josh,78704,30.239698339774307,-97.779428568754,Private room,64,1,30,2015-11-01,4.04,1,360
5626687,South Austin Prime Location ,29162102,Aaron,78704,30.252434605251583,-97.76527141723358,Entire home/apt,450,1,0,,,1,365
5364571,Cozy eclectic South Congress duplex,713492,Caitlin,78704,30.228519669852822,-97.75754718430387,Entire home/apt,118,1,6,2015-10-13,0.76,1,364
3158012,Adorable 1-1 in 04 perfect location,412855,,78704,30.241370488132,-97.78359106245726,Entire home/apt,65,60,5,2015-10-19,0.41,1,289
6490112,Treetop Barton Hills Studio Apt,6867190,Mary,78704,30.25643350369859,-97.77877737572985,Entire home/apt,125,1,7,2015-10-18,1.27,1,143
3791735,Hip Bouldin Bungalow 2br/1bath,5732962,Brita,78704,30.251463318234872,-97.75962414439395,Entire home/apt,150,4,12,2015-10-26,0.83,1,28
3398517,Chic Austin 78704 Studio,13089053,Danielle,78704,30.240141627057675,-97.75840407830995,Entire home/apt,85,1,54,2015-08-15,3.27,1,317
973712,Flamingo Ranch by Dawson's Creek,5323972,Stefanie,78704,30.237018968433393,-97.76010323445523,Entire home/apt,250,1,0,,,1,364
8084375,800 Sq Ft Apartment Next to Zilker!,935407,Carrie,78704,30.259961010457392,-97.76496537314665,Entire home/apt,199,2,2,2015-10-12,1.71,14,12
5168047,Barton Hills luxury condo,21564230,James,78704,30.25700500894033,-97.772744979548,Private room,999,3,0,,,1,365
631071,3/2 Home Near Zilker & Downtown,3104238,Sarah,78704,30.25387762490159,-97.77321906917184,Entire home/apt,800,4,3,2015-03-17,0.09,1,365
8742546,"Comfy master bedroom, 1/2 mi to ACL",44878275,Liz,78704,30.255432356819206,-97.7721888584815,Private room,150,1,1,2015-10-11,1.0,2,84
7922035,Quiet Cozy Bungalow on South Lamar,41775547,Faryn,78704,30.24734791863401,-97.77482307061734,Entire home/apt,200,2,2,2015-10-13,1.76,1,55
1827216,Entire Condo - F1 Ready !!!,9560998,Chris,78704,30.24015498981593,-97.74048386140885,Entire home/apt,115,3,1,2014-03-13,0.05,1,363
8168861,Treetop Fortress in the '04,5015520,Happy,78704,30.23909111793068,-97.76850836604449,Entire home/apt,111,2,0,,,1,25
975299,Perfect Studio!!! ,5228392,Dylan,78704,30.23495448947631,-97.7768970419492,Entire home/apt,175,3,0,,,1,365
929974,Artist Getaway in 78704,5008436,Susie,78704,30.234208969001244,-97.78471190562948,Private room,75,2,1,2013-03-17,0.03,1,350
8741336,Barton Hills Villa - Walk to ACL!,8735304,Suzanne,78704,30.259811187102297,-97.77852003888924,Entire home/apt,900,1,0,,,6,18
4403398,SOCO /Downtown Oasis (Safari),22857707,Miles,78704,30.254759972098626,-97.74893847287906,Entire home/apt,125,1,21,2015-10-24,1.77,7,54
4809253,3BR/2BA Inviting Retreat off SoCo,4641823,Erica,78704,30.23710423835093,-97.74666719014796,Entire home/apt,145,2,7,2015-10-18,0.71,7,353
3760696,ZILKER PARK CONDO/LOCATION/LOCATION,2062273,Carla,78704,30.260996291513987,-97.77328011057229,Private room,175,1,0,,,1,364
4317807,Artsy and Modern with Private Entry,21923711,Monica,78704,30.23686904054577,-97.7861007146052,Private room,135,1,1,2014-11-03,0.08,2,365
2371846,"Roof Terrace Loft, Queen Bed & Bath",12088051,Pam,78704,30.2487892272202,-97.74707127166819,Private room,150,2,39,2015-11-03,1.92,2,352
2404636,Beautiful loft in Austin,12289928,Natalie,78704,30.25295171093925,-97.76309104615123,Entire home/apt,165,2,9,2015-10-12,0.45,1,358
2057036,"Urban Hideaway Close to DT, Springs",10293287,Ann,78704,30.249337029356642,-97.77858963609155,Entire home/apt,169,1,14,2015-10-12,0.69,2,349
5615910,Cozy Room in Mid Century SoCo Home,28887366,Jenna,78704,30.246459708258772,-97.73743823273529,Private room,125,2,1,2015-03-13,0.13,5,179
4645766,Top floor Zilker condo with View!,15219795,"Cynthia, Peach And Jay",78704,30.259310250148605,-97.77204528431677,Entire home/apt,159,2,4,2015-08-08,0.77,7,272
3005392,Austin Condo,12898120,Cullen,78704,30.248814563940183,-97.75735131352181,Entire home/apt,115,2,14,2015-11-02,1.05,1,296
2502923,Perfectly Located SOCO Studio,12812402,Andrew,78704,30.249082221810173,-97.75162970574031,Entire home/apt,150,1,129,2015-11-02,6.38,1,340
4056564,Cozy Midcentury 1BD,7728861,Rene,78704,30.25175368471005,-97.74360924455843,Entire home/apt,125,2,52,2015-11-02,3.75,1,360
353261, 4/3.5 SoCo Bungalow ,1789494,Lara,78704,30.243355330284015,-97.75152120521143,Entire home/apt,675,2,16,2015-10-19,0.79,1,88
799135,2-br w/pool on South 1st. in 78704!,2227467,Agnies,78704,30.233953616331373,-97.76469482567437,Entire home/apt,99,14,1,2013-02-01,0.03,1,307
8741915,Cute One Bedroom Apartment in SoCo,11332406,Jordan,78704,30.22942380894296,-97.76324286300027,Entire home/apt,100,3,0,,,1,6
6186041,Big apartment just off South First,32084428,Tracey,78704,30.245072141112672,-97.75755368744491,Entire home/apt,200,1,0,,,1,329
78269,Private Room/Bath/Closet,417353,Hope,78704,30.23722941191185,-97.79153764050191,Private room,79,2,14,2015-10-12,0.25,1,364
5006435,Travis Heights Oasis!,481629,Andy,78704,30.243702663509307,-97.74378452293085,Entire home/apt,600,2,2,2015-10-05,1.67,1,246
725177,SoCo music filled three bed house,168588,Baxter,78704,30.242348071242265,-97.75101078468457,Entire home/apt,150,1,52,2015-10-13,1.42,2,88
4875376,"Clean Studio in '04, Heart of ATX",25081384,Hunter,78704,30.244292489639626,-97.76350837346264,Entire home/apt,100,2,30,2015-10-06,2.89,1,178
2281665,New Modern South Austin Apartment,11653122,Carey,78704,30.242562973210283,-97.7606882331464,Entire home/apt,172,2,9,2015-09-11,0.47,1,339
5268621,Quiet Guest House Studio Loft,27271016,Mary,78704,30.24817161713067,-97.78155339154499,Entire home/apt,130,2,6,2015-10-25,3.67,1,359
2352384,Artist's Pad in Travis Heights,1093564,Travis,78704,30.239306520422076,-97.73980283737944,Entire home/apt,120,2,25,2015-10-27,1.24,1,82
8368652,FUN AUSTIN HOSTS,29028493,Claire,78704,30.239529505816897,-97.74214276789587,Shared room,50,1,4,2015-10-12,2.73,1,361
5006653,Adorable & Elegant SoLa ranch,25395107,Cathy,78704,30.24366044712206,-97.77541628600818,Entire home/apt,220,3,1,2015-03-21,0.13,1,365
668208,ZILKER! 3/2 w Pool/Spa by Greenbelt,3380639,Marjorie,78704,30.256784853693908,-97.78016237679691,Entire home/apt,700,2,18,2015-10-13,0.56,1,365
9004408,Couch 5 minutes from downtown,30071193,Chelsea,78704,30.255191838779343,-97.74654667082821,Shared room,50,1,1,2015-10-25,1.0,2,358
8742308,Fab central Austin home with pool.,23087823,Maraba,78704,30.253531693550528,-97.77265632180055,Entire home/apt,650,1,0,,,1,358
701032,Cozy Downtown Home,3596874,Gabriel,78704,30.240447883467308,-97.74145991250015,Entire home/apt,109,1,3,2015-10-16,0.09,1,0
8644114,5BR/4BA Modern Barton Springs!!,4122442,Karen,78704,30.260241589594074,-97.77159800233991,Entire home/apt,799,3,0,,,6,351
8185376,Charming Retro SOCO 2 Bedroom House,43180153,Theresa,78704,30.242801846573247,-97.74694213750799,Entire home/apt,465,2,0,,,1,54
5695012,1/1 Duplex w/ Scenic Private Deck ,1553133,Charlotte,78704,30.253762805870647,-97.78063127423368,Entire home/apt,126,2,0,,,2,352
1646020,Central Austin! Walk to ACL! ,8735304,Suzanne,78704,30.258215913530673,-97.75517851924192,Entire home/apt,200,2,1,2013-11-12,0.04,6,239
8349240,Airy studio 10 m. to DT!,16575570,Courtney,78704,30.258091065051946,-97.75249264265702,Entire home/apt,118,1,2,2015-10-26,1.36,1,241
1416162,"** Walk to ACL, & SXSW **",7630730,Eleanor,78704,30.25720383794457,-97.77265207557656,Private room,149,3,9,2015-10-13,0.33,1,363
1599035,Fun SoCo Home +Studio POOL/Hot Tub!,172182,Brian & Leah,78704,30.23937099072425,-97.75721147855506,Entire home/apt,329,2,54,2015-11-02,2.08,2,313
4122256,"Cozy Safe Apartment, Walk to ACL!",2612761,Charlie,78704,30.25989204219585,-97.75629642908994,Shared room,149,1,10,2015-10-25,0.74,1,365
4941458,The Treecycle,169512,Charlotte,78704,30.245038399975858,-97.74003581033405,Entire home/apt,98,3,34,2015-11-02,3.86,3,337
5629709,SXSW extra room,29175632,Christopher ,78704,30.238418707594267,-97.73900886210684,Private room,180,1,0,,,1,215
2385701,SOCO 2/2 Modern Home SXSW special,12185973,Christopher,78704,30.241917613713184,-97.7553644376538,Entire home/apt,325,3,4,2015-03-15,0.2,1,365
8775493,Private Travis Heights Guest Suite,18253226,Angella,78704,30.238693021007272,-97.74589942820236,Private room,75,2,6,2015-11-04,6.0,2,68
5038210,Treetop Apartment Close to Downtown,422789,Tara,78704,30.25605339151849,-97.78305868670779,Entire home/apt,185,2,8,2015-05-27,1.02,2,318
6643982,Bright Studio in trendy S. Lamar,34775340,Ria,78704,30.237847086818885,-97.78325273504072,Entire home/apt,80,1,4,2015-10-05,0.94,1,207
6311988,Ocean House ~ Last Stop in the 04!,78272,Elizabeth,78704,30.225434501588694,-97.76427083697678,Entire home/apt,185,2,2,2015-10-11,1.71,1,361
4284646,"Modern, cozy 1bd/1ba Downtown!",22241503,Patrick,78704,30.25558428826642,-97.74807735412806,Entire home/apt,400,1,0,,,1,365
6611101,Contemporary-Minutes from Downtown!,33580494,Lisa,78704,30.235530110029856,-97.762789088115,Entire home/apt,199,2,18,2015-10-28,4.15,1,314
7645446,Joan's Addiction,4590968,Aaron,78704,30.25800666179201,-97.75903488704037,Entire home/apt,500,2,0,,,2,246
352543,"Bright Private Townhouse, F1 & SXSW",1785118,Kyla,78704,30.244891486463537,-97.77263048776405,Entire home/apt,525,2,5,2015-03-19,0.11,1,365
221451,"Condo 1BR, by Zilker/ACL/Dwntwn ",1114843,Kris,78704,30.253211576138863,-97.77306207563277,Entire home/apt,110,1,9,2015-10-13,0.2,1,272
7856324,Zilker Park & Barton Springs Condo,41399275,Dianna,78704,30.26195162187133,-97.77187853007723,Entire home/apt,900,2,0,,,1,48
667769,3 Bdrm House  -Trendy/Central Local,3378401,Geoff,78704,30.24198050186843,-97.77676756031208,Entire home/apt,325,2,13,2015-10-12,0.35,1,20
2686649,Cottage Charm in Foodieville,13752896,Kelly And Mark,78704,30.238020353585693,-97.76713436325079,Entire home/apt,125,1,79,2015-11-01,4.23,1,339
5635779,Penthouse Near Downtown,24153062,John,78704,30.2475626841628,-97.73569577879358,Entire home/apt,250,1,5,2015-10-26,2.68,1,230
2227725,"3/2.5 Modern, hip townhouse in SoLa",3704166,Rebecca,78704,30.24949751630223,-97.76888000011215,Entire home/apt,210,2,24,2015-10-27,3.06,1,345
359757,$150! 4.5m to ACL! 1B/1B.,1819893,Sarah,78704,30.234808135452944,-97.77635302764256,Entire home/apt,150,1,6,2015-03-23,0.14,1,279
8191266,Cozy vintage style room A near SOCO,2634848,Tyler,78704,30.232127693654643,-97.74768524036932,Private room,54,2,13,2015-11-01,6.0,2,70
9010450,Best Location in Austin! #115,45528944,Elizabeth,78704,30.247345365189005,-97.74381251401421,Entire home/apt,150,1,0,,,11,358
8355807,Private cottage-up to 5-6-SoCo/SoFi,44042857,Hope,78704,30.252409617640104,-97.75615624637881,Entire home/apt,200,2,3,2015-10-27,2.57,1,364
333856,Solar Sanctuary-Austin History Room,372962,Kim,78704,30.253042335173873,-97.75301055457408,Private room,99,1,42,2015-10-19,0.94,2,361
783856,Very Sweet Space / Ideally Located,4112690,Gail,78704,30.24206980684824,-97.77493288237602,Private room,125,1,2,2015-09-04,0.1,1,365
5010892,Escape to Austin #Zilker #SXSW,1355445,Alison,78704,30.253250484125747,-97.7752228555384,Entire home/apt,360,3,0,,,2,139
5404076,"4BR/3BA Timeless House, South Lamar",4641823,Erica,78704,30.24837346666154,-97.78499135776363,Entire home/apt,399,2,2,2015-09-14,0.5,7,337
8615258,CASA MANANA|Downtown|3 BR |Sleeps 6,35949804,Tracey,78704,30.244863939846677,-97.76470221203544,Entire home/apt,348,3,0,,,6,355
4243313,Great Apt Walking To Everything!,9136151,Michael,78704,30.253109583385672,-97.74704079582024,Entire home/apt,900,1,0,,,1,365
4125995,Chateau Willowrun Unit A - 1/1 SOCO,5319301,Jared,78704,30.224602759191534,-97.75515313868334,Entire home/apt,109,2,5,2015-07-26,0.41,6,363
8289859,Modern apartment off of South Lamar,18983950,Kaitlyn,78704,30.24065337146739,-97.78546450887478,Entire home/apt,400,4,0,,,1,34
2355962,Comfy Stylish 1br/1ba home 900sqft,8734308,Jordan,78704,30.230134150165657,-97.77911184962858,Entire home/apt,308,1,2,2014-10-07,0.1,1,365
3731944,Prime Location w/ View and Pool!,13535639,Tucker And Lauren,78704,30.25442116210579,-97.75657155644596,Entire home/apt,1400,4,2,2015-08-17,0.25,1,363
5337566,2 BR/2BATH (Sleeps 6) for SXSW,13300960,(email hidden),78704,30.25492844450867,-97.74814879438598,Entire home/apt,800,3,0,,,1,242
8780899,2 Bedroom Apartment for ACL!,46026914,Carder,78704,30.226397236512195,-97.76226729389202,Entire home/apt,189,1,0,,,1,5
4717664,Travis Heights Modern Home,24371885,Meg,78704,30.242227079277434,-97.74179524600794,Entire home/apt,250,3,2,2015-10-26,0.28,1,362
5536815,SXSW walking distance to downtown,28711269,Grant,78704,30.26183876171731,-97.77120092554912,Private room,150,1,0,,,1,223
9092947,1 Minute Walk To Barton Springs,29636710,John,78704,30.2609904638968,-97.77184923292151,Entire home/apt,95,1,0,,,1,351
4258708,Barton Springs suite unit 2,21820081,Bradley,78704,30.252716643181127,-97.77139795847214,Private room,250,1,1,2015-10-01,0.77,3,328
2390894,Bungalow in the Heart of S. Austin,12212172,Nicholas,78704,30.248762130111018,-97.77011573871452,Entire home/apt,140,2,31,2015-10-25,1.53,1,96
4815435,Walk to the Holiday Fun!,2938913,Allison,78704,30.265753507996457,-97.7619872500616,Entire home/apt,137,4,9,2015-10-13,1.17,1,11
5106074,Italian Villa: Walk to Dowtown!,26384123,Dani,78704,30.25188902292097,-97.74399539161058,Entire home/apt,2000,5,1,2015-03-16,0.13,1,21
5372230,S. Lamar loft perfect for SXSW!,27848186,Laney,78704,30.24440171994293,-97.78181859197973,Entire home/apt,400,1,0,,,1,238
358643,Entertainers Delight Close to SOCO ,1815367,Kathy,78704,30.22974489787974,-97.76657152146076,Entire home/apt,800,1,0,,,1,365
6289396,Dive into the center of Austin!,32270974,Jenny,78704,30.246338247530204,-97.75471553733,Private room,67,1,8,2015-10-27,1.71,1,79
8513857,"Studio, walking distance to ACL",34183628,Brad,78704,30.247045878474374,-97.77669945186149,Entire home/apt,700,1,0,,,1,19
2324317,Modern/Boutique style near SoCo/ DT,80406,Dani,78704,30.241654748008585,-97.74083584535757,Entire home/apt,199,2,17,2015-08-23,0.87,10,330
948038,Cozy & close to SOCO & Downtown,5139854,Timothy,78704,30.239723638624373,-97.73858300458578,Entire home/apt,150,2,2,2015-11-02,2.0,1,26
7022902,Townhouse just 3 blocks from SoCo,36811696,Todd,78704,30.23775525598269,-97.75937102984808,Entire home/apt,225,2,10,2015-11-02,3.3,1,335
4060892,South Austin Bungalow,7812501,Lexie,78704,30.242296979709515,-97.76312550007505,Entire home/apt,231,1,0,,,1,365
947863,"ACL / F1 / SXSW , 5 min to downtown",417287,Tracey,78704,30.24842976060779,-97.78448750169399,Private room,95,1,5,2015-03-19,0.25,1,246
9238148,SOCOPrivate Room,5553597,Sandra,78704,30.2383170117443,-97.74951242603922,Private room,60,2,0,,,1,359
5094445,The Hideaway - Travis Heights SOCO,3626574,Bill,78704,30.245894426663316,-97.74557328677649,Entire home/apt,174,2,58,2015-11-04,6.4,2,214
4029238,Hasbrouck House on Kinney Avenue,20889398,James,78704,30.257146974211174,-97.76462333192863,Entire home/apt,1000,1,2,2015-03-20,0.25,1,365
738463,"2 Lovely  Soco Houses, F1 ,SXSW,ACL",3858836,Lila,78704,30.24938237434332,-97.7423113605559,Entire home/apt,1500,1,23,2015-10-26,0.96,1,357
5648174,Charming 2Brm/1B just 2 mi to ACL,19292825,Cynthia,78704,30.246890268232125,-97.76125618250978,Entire home/apt,800,2,1,2015-10-11,1.0,2,338
847982,Zilker Guest House Long-Term Rental,1278574,Scott,78704,30.247570350023537,-97.78171447865029,Entire home/apt,145,2,25,2015-10-31,0.77,1,359
7869116,Beautiful Barton Hills Escape.,24796982,Alex,78704,30.259618701395212,-97.77494614694731,Entire home/apt,400,2,0,,,1,91
651311,"SOCO home for ACL, Formula1, & SXSW",3272063,Shauna,78704,30.24319274204277,-97.7453000052068,Entire home/apt,800,1,4,2014-05-27,0.12,1,365
324552,South Congress private SOCO Studio ,1348968,SoCoBnB /Matt,78704,30.24587961118736,-97.75122047810831,Entire home/apt,95,1,105,2015-10-18,2.31,7,360
5632917,1 BR in S. Congress Townhouse/Apt,14816826,Jessie,78704,30.230276254433953,-97.76182156273649,Private room,60,1,14,2015-08-24,2.07,2,214
8909702,Cozy Studio on Soco,8682748,Jamie,78704,30.25040986970272,-97.74508042193277,Entire home/apt,315,3,0,,,1,351
4157318,**SXSW Interact/Music** Downtown3/2,21573147,Paula And David,78704,30.24810297322107,-97.75364912282623,Entire home/apt,850,1,0,,,2,365
4091409,"The Nest - Cozy, Quiet Cottage SOCO",1488733,Brooke,78704,30.2467930502534,-97.74185332404257,Entire home/apt,148,3,22,2015-10-20,1.71,17,326
3862020,ACL Ready! 2-2; Walk to ACL & DT!!,19931765,Dawn,78704,30.256349251174225,-97.74679361418465,Entire home/apt,975,4,0,,,1,365
978384,"F1,ACL & SXSW New Spacious Home",5294806,Carlos,78704,30.250858270633078,-97.7616057089923,Entire home/apt,2200,2,2,2015-03-17,0.14,1,360
8154400,Lovely SoCo Bungalow Near Downtown,31790885,Sarah,78704,30.230360589934193,-97.75977450983619,Private room,280,1,0,,,1,273
4356121,"Classic Austin, central and quiet!",20531139,"Earlynn, George And Kyle",78704,30.24900724707756,-97.7713205447095,Entire home/apt,225,3,13,2015-10-05,1.05,1,339
4191383,Festival Cottage,262947,Sarah,78704,30.2494943513437,-97.78083362831444,Entire home/apt,150,2,3,2014-11-30,0.23,1,365
5272704,Bike/Walk Downtown Zilker Townhome,27295467,Adam,78704,30.261586641077685,-97.77771610390234,Entire home/apt,1250,4,0,,,1,365
7630061,Stunning house near Zilker Park,37329,Jill,78704,30.25755220539413,-97.78113837857752,Entire home/apt,399,2,1,2015-10-25,1.0,6,364
4189369,Great South Congress Apartment!,21731798,Josh And Ashley,78704,30.255139989716326,-97.74643218987431,Entire home/apt,125,2,15,2015-11-02,1.13,1,189
4188809,Bohemian Loft HUGE city view porch,21731186,Deidre,78704,30.256336873967207,-97.75342810479223,Entire home/apt,256,1,25,2015-10-25,1.91,1,349
3074644,perfect porch bungalow,15646866,Laney,78704,30.245075263515783,-97.75226668326296,Entire home/apt,500,1,0,,,1,365
8907271,Stay downtown without the hassle,22298125,Cyler,78704,30.256995384878348,-97.74843455044241,Private room,115,1,3,2015-11-01,3.0,1,352
3685441,Centrally Located Private Cottage,11076074,Marcos,78704,30.239697688682327,-97.7578537763665,Entire home/apt,80,3,52,2015-11-02,3.33,4,132
354263,SOCO Artist's Funky Guest House,1752493,Gigi,78704,30.24781552897501,-97.76294167115135,Entire home/apt,135,2,128,2015-11-06,2.88,2,344
2551608,"Basic comfort, close to everything",88309,Shannon,78704,30.254174174929013,-97.75684962060923,Private room,110,2,3,2015-10-22,1.38,2,360
2092733,Modern Home Near SoCo + DT Austin,80406,Dani,78704,30.240202448195248,-97.7418891336106,Entire home/apt,199,1,26,2015-10-12,1.47,10,316
1339024,"Zilker Park, 1 bl from ACL fest",7261117,Felice,78704,30.260540326367842,-97.77439994890192,Entire home/apt,115,2,11,2015-10-12,0.44,1,363
4295585,One of a Kind SOCO Treehouse Studio,22299444,Adam,78704,30.242235536081814,-97.74971326209663,Entire home/apt,125,1,57,2015-11-01,4.51,2,336
4778238,Zilker Home - A Mile From Downtown!,24642024,Antonio,78704,30.256537297361646,-97.76381718542488,Entire home/apt,700,3,0,,,1,364
1206482,Lovely SoCo Travis Heights Bungalow,3404088,Theresa,78704,30.24133321203805,-97.75265732989156,Entire home/apt,180,1,7,2014-10-26,0.28,1,344
1648327,Perfect Location for SXSW Events!!!,8745418,Sue,78704,30.24892100780539,-97.78396746540982,Entire home/apt,695,3,0,,,1,365
5631123,Private room in SOLA,28016525,Matt,78704,30.24513729821207,-97.78149975724408,Private room,70,1,1,2015-05-23,0.18,1,214
714909,1BLK to South Congress; SXSW DREAM ,3681972,Harold,78704,30.24560878416518,-97.75212284133877,Private room,500,1,0,,,1,365
7006333,Condo on SOCO Ave!,25223243,Tommy,78704,30.250458512469464,-97.7435116023629,Private room,89,2,34,2015-11-06,8.03,2,152
